asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,entry_confidence,breakeven_activated,rr_ratio,max_hold_bar,trail_active,trail_peak,trail_stop,exit_ts,exit_price,outcome,pnl_usd,fold
APT,2024-12-22 20:00:00+00:00,9.23,1.0,10.85620068050569,8.604156014376526,2288.5111154944198,1.0,0.7713825702667236,0.7713825702667236,False,2.6,2024-12-28 00:00:00+00:00,True,9.46,9.351493800000002,2024-12-23 04:00:00+00:00,9.351493800000002,trailing_sl_hit,27.148436282648063,3
ADA,2024-12-26 16:00:00+00:00,0.8647,1.0,0.9365593389710368,0.8370449045096224,2295.298224565082,1.0,0.7702566385269165,0.7702566385269165,False,2.6,2024-12-31 20:00:00+00:00,True,0.8837,0.8735639610000001,2024-12-27 04:00:00+00:00,0.8735639610000001,trailing_sl_hit,20.54500550329417,3
TRX,2024-12-27 08:00:00+00:00,0.2632,-1.0,0.24515440000000002,0.2654181571428571,6901.303427822717,3.0,0.9399389028549194,0.9399389028549194,False,8.14,2025-01-01 12:00:00+00:00,True,0.2575,0.260453525,2024-12-28 00:00:00+00:00,0.260453525,trailing_sl_hit,63.04296106027876,3
AVAX,2024-12-29 20:00:00+00:00,35.84,-1.0,31.47280000000001,36.37681428571429,2316.195216205975,1.0,0.8306531310081482,0.8306531310081482,False,8.14,2025-01-04 00:00:00+00:00,False,,,2024-12-30 00:00:00+00:00,36.37681428571429,sl,-37.70320446640415,3
LINK,2024-12-30 12:00:00+00:00,20.31,-1.0,16.84508,20.735906428571425,11533.847075446869,5.0,0.9902504682540894,0.9902504682540894,False,8.14,2025-01-04 16:00:00+00:00,False,,,2024-12-30 16:00:00+00:00,20.735906428571425,sl,-256.86202756896085,3
ATOM,2024-12-30 12:00:00+00:00,6.175,-1.0,5.2686,6.286414285714286,4613.538830178748,2.0,0.9191931486129761,0.9191931486129761,False,8.14,2025-01-04 16:00:00+00:00,False,,,2024-12-30 16:00:00+00:00,6.286414285714286,sl,-89.23875568238823,3
ARB,2024-12-31 00:00:00+00:00,0.7199,1.0,0.7832664846317465,0.6955133829162161,0.0,0.0,0.7107087969779968,0.7107087969779968,False,2.6,2025-01-05 04:00:00+00:00,True,0.7591,0.750393123,2024-12-31 12:00:00+00:00,0.750393123,trailing_sl_hit,0.0,3
ADA,2025-01-02 00:00:00+00:00,0.9421,-1.0,0.7990124000000001,0.9596882642857143,6660.73265782961,3.0,0.9533154964447021,0.9533154964447021,False,8.14,2025-01-07 04:00:00+00:00,True,0.9245,0.9351040150000001,2025-01-02 08:00:00+00:00,0.9351040150000001,trailing_sl_hit,40.80329758535432,3
AVAX,2025-01-02 08:00:00+00:00,40.41,-1.0,34.93864,41.08253714285714,6691.335131018626,3.0,0.9614647626876831,0.9614647626876831,False,8.14,2025-01-07 12:00:00+00:00,True,38.8,39.245036,2025-01-02 20:00:00+00:00,39.245036,trailing_sl_hit,184.20313365835602,3
ICP,2025-01-03 00:00:00+00:00,11.192,-1.0,9.979892857142858,11.51522857142857,5122.115610946795,3.0,0.931667149066925,0.931667149066925,False,3.75,2025-01-08 04:00:00+00:00,True,10.83,10.9542201,2025-01-03 08:00:00+00:00,10.9542201,trailing_sl_hit,102.1632777400227,3
AVAX,2025-01-03 08:00:00+00:00,41.31,1.0,44.4261751259952,40.11073875006183,11510.183232612351,5.0,0.9680488705635071,0.9680488705635071,False,2.6,2025-01-08 12:00:00+00:00,True,42.38,41.893901400000004,2025-01-04 08:00:00+00:00,41.893901400000004,trailing_sl_hit,147.72889696533332,3
TRX,2025-01-03 16:00:00+00:00,0.2704,-1.0,0.25223080000000003,0.27263335,4604.07329304494,2.0,0.8918372988700867,0.8918372988700867,False,8.14,2025-01-08 20:00:00+00:00,True,0.2664,0.26945560800000007,2025-01-04 16:00:00+00:00,0.26945560800000007,trailing_sl_hit,10.094771232964879,3
SUI,2025-01-04 08:00:00+00:00,5.1712,-1.0,4.2796731999999995,5.2807860785714285,11694.844353819017,5.0,0.9703292846679688,0.9703292846679688,False,8.14,2025-01-09 12:00:00+00:00,True,5.1019,5.160418793,2025-01-04 16:00:00+00:00,5.160418793,trailing_sl_hit,9.1787679749563,3
AVAX,2025-01-04 20:00:00+00:00,42.63,1.0,45.439666097208786,41.548698873006565,7031.361766697351,3.0,0.943016529083252,0.943016529083252,False,2.6,2025-01-10 00:00:00+00:00,True,43.98,43.4755494,2025-01-06 04:00:00+00:00,43.4755494,trailing_sl_hit,130.32354410662109,3
AVAX,2025-01-06 08:00:00+00:00,44.27,-1.0,38.74096,44.949627142857146,7129.104424777317,3.0,0.9533750414848328,0.9533750414848328,False,8.14,2025-01-11 12:00:00+00:00,True,43.4,43.897798,2025-01-06 12:00:00+00:00,43.897798,trailing_sl_hit,50.67042774702095,3
TRX,2025-01-06 00:00:00+00:00,0.2638,1.0,0.2726121345776093,0.26439999999999997,11718.936277828918,5.0,0.9684069156646729,0.9684069156646729,True,2.6,2025-01-11 04:00:00+00:00,True,0.2716,0.268484748,2025-01-07 12:00:00+00:00,0.268484748,trailing_sl_hit,192.8785871211828,3
LINK,2025-01-06 12:00:00+00:00,24.38,-1.0,20.80796,24.81907357142857,11945.17874264597,5.0,0.9796724319458008,0.9796724319458008,False,8.14,2025-01-11 16:00:00+00:00,True,21.7,21.948899,2025-01-07 12:00:00+00:00,21.948899,trailing_sl_hit,1175.6089208923677,3
LINK,2025-01-07 16:00:00+00:00,21.48,-1.0,17.40532,21.98085785714286,5462.3152510651635,2.0,0.8838465809822083,0.8838465809822083,False,8.14,2025-01-12 20:00:00+00:00,True,20.9,21.139723,2025-01-08 00:00:00+00:00,21.139723,trailing_sl_hit,79.43065901377834,3
NEAR,2025-01-08 00:00:00+00:00,5.295,-1.0,4.217207999999999,5.427481714285714,2751.0152902860264,1.0,0.8418350219726562,0.8418350219726562,False,8.14,2025-01-13 04:00:00+00:00,True,5.069,5.12714143,2025-01-08 04:00:00+00:00,5.12714143,trailing_sl_hit,83.63453804057852,3
TRX,2025-01-07 16:00:00+00:00,0.2541,-1.0,0.23321160000000002,0.25666759285714286,2731.1576255325817,1.0,0.7996260523796082,0.7996260523796082,False,8.14,2025-01-12 20:00:00+00:00,True,0.2464,0.24922620800000003,2025-01-08 12:00:00+00:00,0.24922620800000003,trailing_sl_hit,48.83475359156792,3
AVAX,2025-01-08 04:00:00+00:00,38.36,-1.0,30.610280000000003,39.31259214285714,5543.847849592342,2.0,0.8784093260765076,0.8784093260765076,False,8.14,2025-01-13 08:00:00+00:00,True,36.19,36.6050993,2025-01-08 16:00:00+00:00,36.6050993,trailing_sl_hit,246.41402156881193,3
ATOM,2025-01-08 04:00:00+00:00,6.546,-1.0,4.995644000000001,6.736569071428572,2771.923924796171,1.0,0.8348082900047302,0.8348082900047302,False,8.14,2025-01-13 08:00:00+00:00,True,6.166,6.236724020000001,2025-01-08 16:00:00+00:00,6.236724020000001,trailing_sl_hit,127.36036818080484,3
SUI,2025-01-08 16:00:00+00:00,4.6446,1.0,5.212684685366706,4.425972380467212,14387.881053157334,5.0,0.9803032875061035,0.9803032875061035,False,2.6,2025-01-13 20:00:00+00:00,True,4.9159,4.859514627,2025-01-09 00:00:00+00:00,4.859514627,trailing_sl_hit,647.050844382367,3
TRX,2025-01-08 16:00:00+00:00,0.2484,1.0,0.26163948721563535,0.24330477802280365,2877.576210631467,1.0,0.8341228365898132,0.8341228365898132,False,2.6,2025-01-13 20:00:00+00:00,True,0.2514,0.248516442,2025-01-09 00:00:00+00:00,0.248516442,trailing_sl_hit,-2.3919330950836564,3
ADA,2025-01-09 08:00:00+00:00,0.912,1.0,1.0465234070784812,0.8602286127075869,6077.481876906576,2.0,0.8816494345664978,0.8816494345664978,False,2.6,2025-01-14 12:00:00+00:00,True,0.9368,0.926054904,2025-01-09 16:00:00+00:00,0.926054904,trailing_sl_hit,85.75982656622935,3
APT,2025-01-09 20:00:00+00:00,8.65,1.0,9.641897273711587,8.268267935470499,3060.1808950948453,1.0,0.8271157741546631,0.8271157741546631,False,2.6,2025-01-15 00:00:00+00:00,True,9.22,9.114246600000001,2025-01-10 08:00:00+00:00,9.114246600000001,trailing_sl_hit,160.26206263206933,3
TRX,2025-01-09 12:00:00+00:00,0.2451,1.0,0.25991460305800995,0.23939859405767097,0.0,0.0,0.6972783803939819,0.6972783803939819,False,2.6,2025-01-14 16:00:00+00:00,False,,,2025-01-12 04:00:00+00:00,0.23939859405767097,sl,-0.0,3
APT,2025-01-12 20:00:00+00:00,8.83,1.0,9.485588756015382,8.57769640370153,15501.232053764314,5.0,0.9723267555236816,0.9723267555236816,False,2.6,2025-01-18 00:00:00+00:00,True,9.09,8.9857377,2025-01-13 00:00:00+00:00,8.9857377,trailing_sl_hit,253.24887706391428,3
ARB,2025-01-13 00:00:00+00:00,0.7086,-1.0,0.6034576,0.7215240571428572,6327.117260037682,2.0,0.9170554876327515,0.9170554876327515,False,8.14,2025-01-18 04:00:00+00:00,True,0.6934,0.7013532980000001,2025-01-13 04:00:00+00:00,0.7013532980000001,trailing_sl_hit,56.480834638649924,3
TRX,2025-01-12 20:00:00+00:00,0.2336,-1.0,0.2207868,0.23227,6200.492821505725,2.0,0.9059281945228577,0.9059281945228577,True,8.14,2025-01-18 00:00:00+00:00,True,0.2168,0.219286696,2025-01-13 08:00:00+00:00,0.2207868,tp,333.9029088074204,3
UNI,2025-01-13 04:00:00+00:00,13.124,1.0,14.10546745259316,12.746281856320701,9533.03651603551,3.0,0.9561052918434143,0.9561052918434143,False,2.6,2025-01-18 08:00:00+00:00,False,,,2025-01-13 08:00:00+00:00,13.124,mss_invalidation,-12.392947470846163,3
LINK,2025-01-13 08:00:00+00:00,18.1,-1.0,15.203639999999998,18.456019285714287,16290.281645063238,5.0,0.9937921166419983,0.9937921166419983,False,8.14,2025-01-18 12:00:00+00:00,True,17.83,18.0345101,2025-01-13 12:00:00+00:00,18.0345101,trailing_sl_hit,37.764562917057226,3
ATOM,2025-01-13 08:00:00+00:00,6.002,-1.0,5.065935999999999,6.1170605714285715,6516.112658025295,2.0,0.9089048504829407,0.9089048504829407,False,8.14,2025-01-18 12:00:00+00:00,True,5.9,5.967673000000001,2025-01-13 12:00:00+00:00,5.967673000000001,trailing_sl_hit,28.796397631875372,3
TRX,2025-01-13 08:00:00+00:00,0.2169,-1.0,0.19753600000000002,0.2192802142857143,3258.0563290126474,1.0,0.7926018834114075,0.7926018834114075,False,8.14,2025-01-18 12:00:00+00:00,False,,,2025-01-13 12:00:00+00:00,0.2192802142857143,sl,-39.98868769511026,3
ATOM,2025-01-13 12:00:00+00:00,6.192,1.0,6.727752239899584,5.985815535102842,0.0,0.0,0.7113059759140015,0.7113059759140015,False,2.6,2025-01-18 16:00:00+00:00,True,6.347,6.27419991,2025-01-14 00:00:00+00:00,6.27419991,trailing_sl_hit,0.0,3
APT,2025-01-13 12:00:00+00:00,8.25,1.0,9.050329130720078,7.941993012310959,6529.398794452206,2.0,0.8722764253616333,0.8722764253616333,False,2.6,2025-01-18 16:00:00+00:00,True,8.65,8.5507845,2025-01-14 04:00:00+00:00,8.5507845,trailing_sl_hit,229.5653514690199,3
AVAX,2025-01-15 12:00:00+00:00,39.32,1.0,42.955537646994394,37.92086187507213,16610.45367546679,5.0,0.9745566248893738,0.9745566248893738,False,2.6,2025-01-20 16:00:00+00:00,True,40.08,39.6202824,2025-01-16 00:00:00+00:00,39.6202824,trailing_sl_hit,105.25856929508736,3
LINK,2025-01-16 08:00:00+00:00,22.48,-1.0,18.5042,22.968703571428573,10045.21613225139,3.0,0.9344750642776489,0.9344750642776489,False,8.14,2025-01-21 12:00:00+00:00,False,,,2025-01-16 12:00:00+00:00,22.48,mss_invalidation,-13.058780971926806,3
ADA,2025-01-16 12:00:00+00:00,1.1023,-1.0,0.8543996,1.1327718071428572,10035.422046522444,3.0,0.9293533563613892,0.9293533563613892,False,8.14,2025-01-21 16:00:00+00:00,False,,,2025-01-16 16:00:00+00:00,1.1023,mss_invalidation,-13.046048660479178,3
LINK,2025-01-16 16:00:00+00:00,23.71,1.0,25.872591480881916,22.87772579922323,16709.39585004514,5.0,0.979276180267334,0.979276180267334,False,2.6,2025-01-21 20:00:00+00:00,True,23.99,23.714834699999997,2025-01-17 00:00:00+00:00,23.714834699999997,trailing_sl_hit,-18.315005996195193,3
AVAX,2025-01-17 04:00:00+00:00,41.35,-1.0,34.67972,42.16990785714286,10011.901255529938,3.0,0.9389768838882446,0.9389768838882446,False,8.14,2025-01-22 08:00:00+00:00,True,40.59,41.05556730000001,2025-01-17 20:00:00+00:00,41.05556730000001,trailing_sl_hit,58.274277310955306,3
TRX,2025-01-17 08:00:00+00:00,0.2469,-1.0,0.21806000000000006,0.25044500000000003,3337.3004185099794,1.0,0.8143190741539001,0.8143190741539001,False,8.14,2025-01-22 12:00:00+00:00,True,0.2384,0.24113444800000003,2025-01-18 08:00:00+00:00,0.24113444800000003,trailing_sl_hit,73.593381074167,3
OP,2025-01-17 20:00:00+00:00,1.963,-1.0,1.6638880000000003,1.9997667142857143,16759.34493918859,5.0,0.9772034883499146,0.9772034883499146,False,8.14,2025-01-23 00:00:00+00:00,True,1.797,1.81761159,2025-01-18 08:00:00+00:00,1.81761159,trailing_sl_hit,1219.483617422242,3
OP,2025-01-18 16:00:00+00:00,1.807,1.0,1.987712614888656,1.737452677513831,7350.27647492364,2.0,0.9174175262451172,0.9174175262451172,False,2.6,2025-01-23 20:00:00+00:00,True,1.898,1.87622994,2025-01-19 00:00:00+00:00,1.87622994,trailing_sl_hit,272.0490674461164,3
DOT,2025-01-19 20:00:00+00:00,6.247,-1.0,4.6196,6.447039285714285,11229.451512970048,3.0,0.9345995187759399,0.9345995187759399,False,8.14,2025-01-25 00:00:00+00:00,True,6.054,6.123439380000001,2025-01-20 00:00:00+00:00,6.123439380000001,trailing_sl_hit,207.51120418129145,3
ARB,2025-01-20 00:00:00+00:00,0.6973,1.0,0.8183284956721906,0.6507221347872372,11385.084916106016,3.0,0.9273181557655334,0.9273181557655334,False,2.6,2025-01-25 04:00:00+00:00,True,0.761,0.75227133,2025-01-20 04:00:00+00:00,0.75227133,trailing_sl_hit,882.7374076806038,3
SUI,2025-01-20 16:00:00+00:00,4.4116,1.0,5.180299101777258,4.115765841664841,4015.7126572888233,1.0,0.8297094106674194,0.8297094106674194,False,2.6,2025-01-25 20:00:00+00:00,True,4.4768,4.425451104,2025-01-20 20:00:00+00:00,4.425451104,trailing_sl_hit,7.387709743327061,3
ICP,2025-01-21 00:00:00+00:00,9.534,1.0,11.940857142857144,8.892171428571428,9039.509065630475,3.0,0.9642293453216553,0.9642293453216553,False,3.75,2025-01-26 04:00:00+00:00,True,10.154,10.03753362,2025-01-21 16:00:00+00:00,10.03753362,trailing_sl_hit,465.6659575811289,3
ICP,2025-01-22 16:00:00+00:00,9.225,-1.0,7.726499999999998,9.6246,9301.446166769858,3.0,0.9257407188415527,0.9257407188415527,False,3.75,2025-01-27 20:00:00+00:00,True,9.006,9.109298820000001,2025-01-23 04:00:00+00:00,9.109298820000001,trailing_sl_hit,104.56809799964748,3
