asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,entry_confidence,breakeven_activated,rr_ratio,max_hold_bar,trail_active,trail_peak,trail_stop,exit_ts,exit_price,outcome,pnl_usd
OP,2026-02-20 00:00:00+00:00,0.1295,-1.0,0.08788800000000004,0.13461492857142857,2781.988084053473,2.0,0.9106047749519348,0.9106047749519348,False,8.14,2026-02-25 04:00:00+00:00,True,0.1278,0.129265866,2026-02-20 04:00:00+00:00,0.129265866,trailing_sl_hit,1.4132069816321633
DOT,2026-02-19 16:00:00+00:00,1.281,1.0,1.3631614479941356,1.2493801337106463,4112.303612822887,3.0,0.9622105360031128,0.9622105360031128,False,2.6,2026-02-24 20:00:00+00:00,True,1.316,1.3009054800000002,2026-02-20 08:00:00+00:00,1.3009054800000002,trailing_sl_hit,58.555158557799224
ARB,2026-02-20 00:00:00+00:00,0.0978,1.0,0.10590971805330718,0.09467897174708712,2781.988084053473,2.0,0.8594806790351868,0.8594806790351868,False,2.6,2026-02-25 04:00:00+00:00,False,,,2026-02-20 08:00:00+00:00,0.0966,mss_invalidation,-37.751407626489836
ARB,2026-02-20 08:00:00+00:00,0.0942,-1.0,0.077308,0.09627635714285715,4189.644844514916,3.0,0.9324952363967896,0.9324952363967896,False,8.14,2026-02-25 12:00:00+00:00,True,0.0926,0.09366212200000001,2026-02-20 12:00:00+00:00,0.09366212200000001,trailing_sl_hit,18.476155860070723
ARB,2026-02-20 12:00:00+00:00,0.097,1.0,0.10653583645113285,0.0933301295083859,0.0,0.0,0.6831163763999939,0.6831163763999939,False,2.6,2026-02-25 16:00:00+00:00,True,0.0987,0.097567911,2026-02-20 16:00:00+00:00,0.097567911,trailing_sl_hit,0.0
OP,2026-02-20 12:00:00+00:00,0.133,1.0,0.15775486114434709,0.12347308173717146,2802.334640939979,2.0,0.9156328439712524,0.9156328439712524,False,2.6,2026-02-25 16:00:00+00:00,True,0.1357,0.134143521,2026-02-21 08:00:00+00:00,0.134143521,trailing_sl_hit,20.451164297171044
POL,2026-02-21 12:00:00+00:00,0.1148,-1.0,0.0992676,0.11670923571428571,1406.2801115442824,1.0,0.806942880153656,0.806942880153656,False,8.14,2026-02-26 16:00:00+00:00,True,0.1099,0.11116055300000001,2026-02-21 16:00:00+00:00,0.11116055300000001,trailing_sl_hit,42.75443109122492
NEAR,2026-02-21 08:00:00+00:00,1.092,-1.0,0.9581000000000002,1.1084589285714286,4218.840334632847,3.0,0.9309133291244507,0.9309133291244507,False,8.14,2026-02-26 12:00:00+00:00,True,1.004,1.0155158800000001,2026-02-22 20:00:00+00:00,1.0155158800000001,trailing_sl_hit,290.0047845016976
ATOM,2026-02-22 12:00:00+00:00,2.263,1.0,2.4000776489850346,2.2102456116830473,4250.906157951266,3.0,0.9265923500061035,0.9265923500061035,False,2.6,2026-02-27 16:00:00+00:00,False,,,2026-02-23 00:00:00+00:00,2.25,mss_invalidation,-29.945877542838215
ADA,2026-02-23 00:00:00+00:00,0.2611,-1.0,0.23559720000000003,0.26423479285714285,7409.917230284018,5.0,0.9731639623641968,0.9731639623641968,False,8.14,2026-02-28 04:00:00+00:00,False,,,2026-02-23 04:00:00+00:00,0.26423479285714285,sl,-98.59710383373958
OP,2026-02-23 00:00:00+00:00,0.1156,-1.0,0.09396999999999998,0.11825875,4445.950338170411,3.0,0.9279341101646423,0.9279341101646423,False,8.14,2026-02-28 04:00:00+00:00,False,,,2026-02-23 04:00:00+00:00,0.11825875,sl,-108.03467022864044
UNI,2026-02-23 00:00:00+00:00,3.312,1.0,3.5459259879418523,3.2219734895025915,2963.966892113607,2.0,0.9088535308837891,0.9088535308837891,False,2.6,2026-02-28 04:00:00+00:00,True,3.566,3.52509798,2026-02-23 08:00:00+00:00,3.52509798,trailing_sl_hit,186.85196305724753
ICP,2026-02-23 16:00:00+00:00,2.043,1.0,2.3056071428571427,1.9729714285714288,5538.894349895701,5.0,0.9711486101150513,0.9711486101150513,False,3.75,2026-02-28 20:00:00+00:00,True,2.112,2.08777536,2026-02-24 00:00:00+00:00,2.08777536,trailing_sl_hit,114.19248116233884
AVAX,2026-02-24 00:00:00+00:00,8.31,1.0,8.91876098772857,8.075718089151422,3011.17322719221,2.0,0.865590512752533,0.865590512752533,False,2.6,2026-03-01 04:00:00+00:00,True,8.43,8.3333079,2026-02-24 20:00:00+00:00,8.3333079,trailing_sl_hit,4.5312178205430405
ATOM,2026-02-23 16:00:00+00:00,2.118,-1.0,1.8539079999999997,2.150462071428571,4431.1154799165615,3.0,0.921504020690918,0.921504020690918,False,8.14,2026-02-28 20:00:00+00:00,True,1.98,2.0027106000000003,2026-02-25 00:00:00+00:00,2.0027106000000003,trailing_sl_hit,235.4390989838943
LINK,2026-02-25 12:00:00+00:00,9.27,1.0,9.970287989380068,9.000493885772089,4696.737578391643,3.0,0.9650254249572754,0.9650254249572754,False,2.6,2026-03-02 16:00:00+00:00,True,9.59,9.4800027,2026-02-25 20:00:00+00:00,9.4800027,trailing_sl_hit,100.29419504816732
UNI,2026-02-25 12:00:00+00:00,3.94,1.0,4.32420055344408,3.792140262558852,4696.737578391643,3.0,0.9585896134376526,0.9585896134376526,False,2.6,2026-03-02 16:00:00+00:00,True,4.294,4.24474782,2026-02-25 20:00:00+00:00,4.24474782,trailing_sl_hit,357.1735655457892
ATOM,2026-02-26 08:00:00+00:00,1.905,-1.0,1.5535639999999997,1.9481983571428572,1679.9461329457035,1.0,0.8169898986816406,0.8169898986816406,False,8.14,2026-03-03 12:00:00+00:00,True,1.825,1.84593275,2026-02-26 16:00:00+00:00,1.84593275,trailing_sl_hit,49.90520295170451
ATOM,2026-02-26 16:00:00+00:00,1.847,-1.0,1.4889719999999997,1.8910086428571429,1692.4224336836296,1.0,0.7945412993431091,0.7945412993431091,False,8.14,2026-03-03 20:00:00+00:00,False,,,2026-02-27 00:00:00+00:00,1.8910086428571429,sl,-42.52565779800608
ICP,2026-02-27 04:00:00+00:00,2.613,1.0,3.0880714285714284,2.4863142857142857,3784.029793276788,3.0,0.9596453905105591,0.9596453905105591,False,3.75,2026-03-04 08:00:00+00:00,False,,,2026-02-27 12:00:00+00:00,2.4863142857142857,sl,-188.3798270357733
ADA,2026-02-28 08:00:00+00:00,0.2627,1.0,0.28479419249168725,0.2541970411377334,1634.6960624751848,1.0,0.8103762865066528,0.8103762865066528,False,2.6,2026-03-05 12:00:00+00:00,True,0.2718,0.268682454,2026-02-28 12:00:00+00:00,0.268682454,trailing_sl_hit,35.10174703252022
POL,2026-02-28 08:00:00+00:00,0.1014,1.0,0.1105739855143711,0.09786938798686234,1634.6960624751848,1.0,0.7856891751289368,0.7856891751289368,False,2.6,2026-03-05 12:00:00+00:00,True,0.1059,0.104685327,2026-02-28 12:00:00+00:00,0.104685327,trailing_sl_hit,50.838515541300964
