asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,entry_confidence,breakeven_activated,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd,fold
LINK,2024-12-30 12:00:00+00:00,20.298145294189453,-1.0,17.34528086090088,20.66111007976532,9119.274757052468,5.0,0.9828330874443054,0.9828330874443054,False,8.14,2025-01-04 16:00:00+00:00,2024-12-30 16:00:00+00:00,20.66111007976532,sl,-174.9229414084705,1
ATOM,2025-01-01 08:00:00+00:00,6.166511535644531,1.0,6.505875925857575,6.19228777885437,5340.372648175128,3.0,0.9225054979324341,0.9225054979324341,True,2.57,2025-01-06 12:00:00+00:00,2025-01-01 16:00:00+00:00,6.505875925857575,tp,288.5587462916784,1
ADA,2025-01-02 00:00:00+00:00,0.9408592581748962,1.0,0.9835906316097014,0.9497063279151916,1852.2639026312957,1.0,0.8446944952011108,0.8446944952011108,True,2.57,2025-01-07 04:00:00+00:00,2025-01-03 00:00:00+00:00,0.9835906316097014,tp,82.27273123923968,1
ADA,2025-01-03 00:00:00+00:00,1.016031265258789,1.0,1.0669182550912362,1.0282366335392,0.0,0.0,0.6178641319274902,0.6178641319274902,True,2.57,2025-01-08 04:00:00+00:00,2025-01-03 08:00:00+00:00,1.0669182550912362,tp,0.0,1
ATOM,2025-01-03 08:00:00+00:00,6.979310989379883,-1.0,6.149218664169312,7.081345569576536,9364.160427205528,5.0,0.9754453897476196,0.9754453897476196,False,8.14,2025-01-08 12:00:00+00:00,2025-01-03 12:00:00+00:00,6.9795756340026855,mss_invalidation,-12.528482961407128,1
ICP,2025-01-03 12:00:00+00:00,12.023719787597656,-1.0,10.714974062783376,12.372718647548131,4206.824920576695,3.0,0.9483413100242615,0.9483413100242615,False,3.75,2025-01-08 16:00:00+00:00,2025-01-03 16:00:00+00:00,12.025607109069824,mss_invalidation,-6.129203071658258,1
SUI,2025-01-03 16:00:00+00:00,4.830283164978027,1.0,5.046170966928998,4.869879531860351,0.0,0.0,0.640528678894043,0.640528678894043,True,2.57,2025-01-08 20:00:00+00:00,2025-01-04 04:00:00+00:00,5.046170966928998,tp,0.0,1
SUI,2025-01-04 04:00:00+00:00,5.033047199249268,-1.0,4.343221570968628,5.117840259313583,3736.335327865678,2.0,0.8941247463226318,0.8941247463226318,False,8.14,2025-01-09 08:00:00+00:00,2025-01-04 08:00:00+00:00,5.041311264038086,mss_invalidation,-10.992151018386355,1
SUI,2025-01-04 08:00:00+00:00,5.14281702041626,-1.0,4.406920871734619,5.2332730484008785,3730.839252356485,2.0,0.893127977848053,0.893127977848053,False,8.14,2025-01-09 12:00:00+00:00,2025-01-04 20:00:00+00:00,5.2332730484008785,sl,-70.4711112738813,1
LINK,2025-01-03 16:00:00+00:00,23.8089542388916,-1.0,20.418848236083985,24.22566456413269,5604.5029917985175,3.0,0.9500864744186401,0.9500864744186401,False,8.14,2025-01-08 20:00:00+00:00,2025-01-06 12:00:00+00:00,23.786828994750977,mss_invalidation,-2.0776874265771217,1
LINK,2025-01-06 12:00:00+00:00,24.318937301635742,-1.0,21.267728897094727,24.135012340545654,3694.5648530062554,2.0,0.9131023287773132,0.9131023287773132,True,8.14,2025-01-11 16:00:00+00:00,2025-01-08 00:00:00+00:00,21.267728897094727,tp,459.8490181084205,1
DOT,2025-01-08 00:00:00+00:00,6.94204568862915,-1.0,5.65812866973877,7.099864198752812,3924.4893620604657,2.0,0.9135870337486267,0.9135870337486267,False,8.14,2025-01-13 04:00:00+00:00,2025-01-13 04:00:00+00:00,6.396211624145508,time,304.6473748400156,1
SUI,2025-01-13 08:00:00+00:00,4.330113410949707,-1.0,3.6928166275024417,4.408449648720877,10192.032623701183,5.0,0.9759283661842346,0.9759283661842346,False,8.14,2025-01-18 12:00:00+00:00,2025-01-13 12:00:00+00:00,4.408449648720877,sl,-197.634071918552,1
OP,2025-01-13 04:00:00+00:00,1.7059749364852905,-1.0,1.5129000329971314,1.7297076179300035,10192.032623701183,5.0,0.9908508658409119,0.9908508658409119,False,8.14,2025-01-18 08:00:00+00:00,2025-01-14 00:00:00+00:00,1.7297076179300035,sl,-155.0361706647147,1
LINK,2025-01-15 12:00:00+00:00,21.652021408081055,1.0,23.090854459149412,21.84030714035034,5850.716892283261,3.0,0.9362552165985107,0.9362552165985107,True,2.57,2025-01-20 16:00:00+00:00,2025-01-16 12:00:00+00:00,23.090854459149412,tp,382.94461442579984,1
LINK,2025-01-16 12:00:00+00:00,23.133520126342773,1.0,24.506137549368137,23.357006549835205,4091.9502354017404,2.0,0.8911839127540588,0.8911839127540588,True,2.57,2025-01-21 16:00:00+00:00,2025-01-17 16:00:00+00:00,24.506137549368137,tp,238.70214926134102,1
OP,2025-01-17 20:00:00+00:00,1.9663445949554443,1.0,2.055286000007671,1.9316915733776703,10528.253275081026,5.0,0.9691808223724365,0.9691808223724365,False,2.57,2025-01-23 00:00:00+00:00,2025-01-18 00:00:00+00:00,1.9316915733776703,sl,-199.2268369547102,1
OP,2025-01-18 16:00:00+00:00,1.8036391735076904,1.0,1.909973279503268,1.814238315820694,6167.531837332583,3.0,0.932638943195343,0.932638943195343,True,2.57,2025-01-23 20:00:00+00:00,2025-01-19 08:00:00+00:00,1.833074927330017,mss_invalidation,92.63756779953411,1
LINK,2025-01-19 16:00:00+00:00,26.018861770629883,1.0,28.113260031819948,25.202850059381852,6237.010013182234,3.0,0.930370569229126,0.930370569229126,False,2.57,2025-01-24 20:00:00+00:00,2025-01-19 20:00:00+00:00,25.202850059381852,sl,-203.71517910612855,1
NEAR,2025-01-19 20:00:00+00:00,5.002471446990967,1.0,5.4977194984717155,5.0577861070632935,10140.372714754396,5.0,0.9804926514625549,0.9804926514625549,True,2.57,2025-01-25 00:00:00+00:00,2025-01-20 04:00:00+00:00,5.4977194984717155,tp,993.7633739605902,1
ICP,2025-01-21 00:00:00+00:00,9.537176132202148,1.0,11.66502250943865,8.969750431605748,0.0,0.0,0.6923759579658508,0.6923759579658508,False,3.75,2025-01-26 04:00:00+00:00,2025-01-22 16:00:00+00:00,9.337380409240723,mss_invalidation,-0.0,1
SUI,2025-01-23 20:00:00+00:00,4.317745685577393,1.0,4.6051760774054955,4.20575811843385,2276.5153864410267,1.0,0.7851592302322388,0.7851592302322388,False,2.57,2025-01-29 00:00:00+00:00,2025-01-24 20:00:00+00:00,4.20575811843385,sl,-62.00449911188206,1
UNI,2025-01-22 20:00:00+00:00,12.87366771697998,-1.0,10.984885021209717,12.770070457458496,4553.0307728820535,2.0,0.8599505424499512,0.8599505424499512,True,8.14,2025-01-28 00:00:00+00:00,2025-01-27 04:00:00+00:00,10.984885021209717,tp,663.4528496170867,1
UNI,2025-01-27 04:00:00+00:00,10.639260292053223,-1.0,9.026776557922364,10.83746607698713,12134.38737033664,5.0,0.9820299744606018,0.9820299744606018,False,8.14,2025-02-01 08:00:00+00:00,2025-01-27 12:00:00+00:00,10.83746607698713,sl,-241.8341952573877,1
SUI,2025-01-26 20:00:00+00:00,3.8740227222442627,-1.0,3.3651740827560426,3.936570171168872,11305.071308315282,5.0,0.9936431646347046,0.9936431646347046,False,8.14,2025-02-01 00:00:00+00:00,2025-01-27 20:00:00+00:00,3.936570171168872,sl,-197.22091456030705,1
ARB,2025-01-23 16:00:00+00:00,0.001035634777508676,1.0,0.0010704860451020949,0.0010399122489616274,0.0,0.0,0.7385314106941223,0.7385314106941223,True,2.57,2025-01-28 20:00:00+00:00,2025-01-28 20:00:00+00:00,0.0010682737920433283,time,0.0,1
AVAX,2025-01-28 20:00:00+00:00,32.16805648803711,-1.0,26.2226441116333,32.89886393860408,6951.341089838713,3.0,0.9321795105934143,0.9321795105934143,False,8.14,2025-02-03 00:00:00+00:00,2025-01-29 04:00:00+00:00,32.89886393860408,sl,-166.96023692270603,1
TRX,2025-01-31 12:00:00+00:00,0.25775957107543945,1.0,0.26393399984415483,0.255353912954488,11376.868186911139,5.0,0.9700221419334412,0.9700221419334412,False,2.57,2025-02-05 16:00:00+00:00,2025-01-31 16:00:00+00:00,0.255353912954488,sl,-120.96971172784544,1
DOT,2025-02-23 20:00:00+00:00,4.960292816162109,1.0,5.164282394651349,4.880815150378914,6250.0,5.0,0.9809644818305969,0.9809644818305969,False,2.57,2025-03-01 00:00:00+00:00,2025-02-24 00:00:00+00:00,4.880815150378914,sl,-108.26735642026215,2
LINK,2025-02-24 00:00:00+00:00,16.88129425048828,-1.0,15.219930465698242,16.73583254814148,2445.866321789869,2.0,0.8881583213806152,0.8881583213806152,True,8.14,2025-03-01 04:00:00+00:00,2025-02-24 20:00:00+00:00,15.219930465698242,tp,238.26279435105954,2
OP,2025-02-24 12:00:00+00:00,1.0653016567230225,-1.0,0.9080421738624573,1.0527913272380829,2445.866321789869,2.0,0.8724046945571899,0.8724046945571899,True,8.14,2025-03-01 16:00:00+00:00,2025-02-25 16:00:00+00:00,1.0527913272380829,sl,25.54331189840616,2
TRX,2025-02-25 08:00:00+00:00,0.23150554299354553,1.0,0.24043555723390525,0.2280262638436456,2564.9977189653987,2.0,0.9149102568626404,0.9149102568626404,False,2.57,2025-03-02 12:00:00+00:00,2025-02-26 16:00:00+00:00,0.22928602993488312,mss_invalidation,-27.925899292534144,2
AVAX,2025-02-24 20:00:00+00:00,21.874223709106445,-1.0,18.26229663848877,22.318200181552342,1282.4988594826993,1.0,0.8425910472869873,0.8425910472869873,False,8.14,2025-03-02 00:00:00+00:00,2025-02-27 00:00:00+00:00,22.318200181552342,sl,-27.69785546005382,2
ADA,2025-02-27 20:00:00+00:00,0.6456493735313416,1.0,0.6892208191664975,0.6286732278893511,1274.978748769154,1.0,0.8185002207756042,0.8185002207756042,False,2.57,2025-03-05 00:00:00+00:00,2025-02-28 00:00:00+00:00,0.6454957127571106,mss_invalidation,-1.960909857730356,2
SUI,2025-02-28 00:00:00+00:00,2.5575382709503174,-1.0,1.8686937484741213,2.642210733924593,1274.4885213047214,1.0,0.8059998154640198,0.8059998154640198,False,8.14,2025-03-05 04:00:00+00:00,2025-02-28 12:00:00+00:00,2.642210733924593,sl,-43.8513481987902,2
APT,2025-03-01 08:00:00+00:00,6.523926258087158,-1.0,5.331659727096557,6.670479130915233,3790.5770527650716,3.0,0.932091474533081,0.932091474533081,False,8.14,2025-03-06 12:00:00+00:00,2025-03-02 16:00:00+00:00,6.327054023742676,mss_invalidation,109.46032601600487,2
ADA,2025-03-02 12:00:00+00:00,0.8641825914382935,-1.0,0.6859667553901673,0.8860888029081481,2527.0513685100477,2.0,0.8658172488212585,0.8658172488212585,False,8.14,2025-03-07 16:00:00+00:00,2025-03-02 16:00:00+00:00,0.8567308783531189,mss_invalidation,18.505207079653125,2
ADA,2025-03-02 16:00:00+00:00,1.0413737297058105,-1.0,0.7609399886131287,1.0758445206965719,2591.0341350578765,2.0,0.8929548263549805,0.8929548263549805,False,8.14,2025-03-07 20:00:00+00:00,2025-03-02 20:00:00+00:00,1.0758445206965719,sl,-89.13485986539823,2
