asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,entry_confidence,breakeven_activated,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd,fold
POL,2023-12-26 20:00:00+00:00,1.0191,-1.0,0.7846308,1.04792085,5975.941128238634,2.0,0.894001841545105,0.894001841545105,False,8.14,2024-01-01 00:00:00+00:00,2023-12-27 04:00:00+00:00,1.04792085,sl,-176.7724550590922,1
LINK,2023-12-23 12:00:00+00:00,15.821,-1.0,13.194499999999998,16.143848214285715,5737.538216930367,2.0,0.85983806848526,0.85983806848526,False,8.14,2023-12-28 16:00:00+00:00,2023-12-27 12:00:00+00:00,15.462,mss_invalidation,122.73374313310978,1
UNI,2023-12-26 08:00:00+00:00,7.305,-1.0,5.642580000000001,7.509343928571428,14717.951362033591,5.0,0.98649662733078,0.98649662733078,False,8.14,2023-12-31 12:00:00+00:00,2023-12-28 04:00:00+00:00,7.464,mss_invalidation,-339.48299680669453,1
OP,2023-12-27 12:00:00+00:00,4.027,1.0,4.726010868426791,3.7579853862843597,14872.304430689106,5.0,0.9874789714813232,0.9874789714813232,False,2.6,2024-01-01 16:00:00+00:00,2023-12-28 12:00:00+00:00,3.7579853862843597,sl,-1012.844607004802,1
UNI,2023-12-28 04:00:00+00:00,7.906,-1.0,5.993907999999999,8.141033499999999,8668.770410808442,3.0,0.948776125907898,0.948776125907898,False,8.14,2024-01-02 08:00:00+00:00,2023-12-28 16:00:00+00:00,7.57,mss_invalidation,357.1478585256039,1
SUI,2023-12-28 00:00:00+00:00,0.8361,1.0,0.985736005025589,0.7785125233123948,0.0,0.0,0.7291356325149536,0.7291356325149536,False,2.6,2024-01-02 04:00:00+00:00,2023-12-29 04:00:00+00:00,0.7785125233123948,sl,-0.0,1
FIL,2023-12-28 20:00:00+00:00,6.251,-1.0,4.68952,6.442936428571429,8176.997849449044,3.0,0.946083128452301,0.946083128452301,False,8.14,2024-01-03 00:00:00+00:00,2023-12-31 12:00:00+00:00,6.28,mss_invalidation,-48.565297593664916,1
FIL,2023-12-31 12:00:00+00:00,6.671,1.0,7.331271532844065,6.7605,8140.573876253796,3.0,0.9401722550392151,0.9401722550392151,True,2.6,2024-01-05 16:00:00+00:00,2023-12-31 20:00:00+00:00,7.331271532844065,tp,797.5840838219088,1
UNI,2023-12-28 16:00:00+00:00,8.228,-1.0,6.1288599999999995,8.486025357142857,5451.331899632696,2.0,0.9148975610733032,0.9148975610733032,False,8.14,2024-01-02 20:00:00+00:00,2023-12-31 20:00:00+00:00,7.222,time,661.0581346816128,1
DOT,2023-12-29 00:00:00+00:00,8.43,1.0,9.299506515689234,8.095370067896349,2725.665949816348,1.0,0.756424605846405,0.756424605846405,False,2.6,2024-01-03 04:00:00+00:00,2023-12-31 20:00:00+00:00,8.202,time,-76.44474501958227,1
ATOM,2023-12-30 08:00:00+00:00,10.717,1.0,11.721668483244354,10.330352930347802,8176.997849449044,3.0,0.945384681224823,0.945384681224823,False,2.6,2024-01-04 12:00:00+00:00,2023-12-31 20:00:00+00:00,10.6,time,-97.44719924774571,1
AVAX,2023-12-31 20:00:00+00:00,38.55,1.0,41.785373081634354,37.304865368916644,5825.841292746818,2.0,0.9023491740226746,0.9023491740226746,False,2.6,2024-01-06 00:00:00+00:00,2023-12-31 20:00:00+00:00,38.55,time,-5.825841292746818,1
ATOM,2024-01-23 08:00:00+00:00,8.842,-1.0,7.566859999999998,8.998739642857144,3750.0,3.0,0.940189778804779,0.940189778804779,False,8.14,2024-01-28 12:00:00+00:00,2024-01-23 12:00:00+00:00,8.998739642857144,sl,-71.350193475943,2
APT,2024-01-23 08:00:00+00:00,7.7407,-1.0,6.2952804,7.918370335714286,3750.0,3.0,0.9204033613204956,0.9204033613204956,False,8.14,2024-01-28 12:00:00+00:00,2024-01-23 16:00:00+00:00,7.918370335714286,sl,-90.94780464668199,2
ICP,2024-01-23 12:00:00+00:00,10.216,1.0,12.055857142857144,10.35,2772.365516169782,3.0,0.9217219352722168,0.9217219352722168,True,3.75,2024-01-28 16:00:00+00:00,2024-01-25 00:00:00+00:00,12.055857142857144,tp,496.51859939532295,2
OP,2024-01-23 04:00:00+00:00,2.847,-1.0,2.305632,2.913544714285714,3750.0,3.0,0.950553297996521,0.950553297996521,False,8.14,2024-01-28 08:00:00+00:00,2024-01-25 16:00:00+00:00,2.913544714285714,sl,-92.52609890109862,2
TRX,2024-01-26 00:00:00+00:00,0.11349,-1.0,0.10781263999999999,0.11418785857142856,3931.270876778699,3.0,0.950718343257904,0.950718343257904,False,8.14,2024-01-31 04:00:00+00:00,2024-01-26 08:00:00+00:00,0.11418785857142856,sl,-29.284333327295897,2
SUI,2024-01-24 08:00:00+00:00,1.2674,-1.0,0.8542464000000004,1.3181846571428573,2418.8510009386873,2.0,0.8732979893684387,0.8732979893684387,False,8.14,2024-01-29 12:00:00+00:00,2024-01-26 16:00:00+00:00,1.2925,mss_invalidation,-51.04821477807117,2
SUI,2024-01-26 16:00:00+00:00,1.4452,-1.0,1.074194,1.490803892857143,2580.680977133116,2.0,0.9034615755081177,0.9034615755081177,False,8.14,2024-01-31 20:00:00+00:00,2024-01-26 20:00:00+00:00,1.445,mss_invalidation,-2.9977470226764784,2
APT,2024-01-27 08:00:00+00:00,8.962,-1.0,7.646360399999999,9.123717835714286,1289.5910518108888,1.0,0.8065758347511292,0.8065758347511292,False,8.14,2024-02-01 12:00:00+00:00,2024-01-28 00:00:00+00:00,9.123717835714286,sl,-24.94692963217979,2
SUI,2024-01-26 20:00:00+00:00,1.4588,-1.0,1.0864344000000001,1.5045710142857143,6447.955259054444,5.0,0.9709587693214417,0.9709587693214417,False,8.14,2024-02-01 00:00:00+00:00,2024-01-29 16:00:00+00:00,1.44,mss_invalidation,74.71442185271681,2
SUI,2024-01-29 16:00:00+00:00,1.5477,-1.0,1.1975824000000002,1.5907363,3906.098774598069,3.0,0.9593479037284851,0.9593479037284851,False,8.14,2024-02-03 20:00:00+00:00,2024-01-30 00:00:00+00:00,1.5624,mss_invalidation,-42.177916768153025,2
NEAR,2024-01-28 00:00:00+00:00,3.042,-1.0,2.487036,3.1102159285714284,3850.0629582085317,3.0,0.9322689175605774,0.9322689175605774,False,8.14,2024-02-02 04:00:00+00:00,2024-01-30 08:00:00+00:00,2.994,mss_invalidation,55.74541848109024,2
ICP,2024-01-26 12:00:00+00:00,12.299,1.0,14.386999999999999,11.7422,977.3269066958069,1.0,0.7634680867195129,0.7634680867195129,False,3.75,2024-01-31 16:00:00+00:00,2024-01-30 20:00:00+00:00,11.7422,sl,-45.51604263446716,2
OP,2024-01-31 12:00:00+00:00,3.008,1.0,3.307059156558965,2.8929069633768347,2588.091579271281,2.0,0.8916904330253601,0.8916904330253601,False,2.6,2024-02-05 16:00:00+00:00,2024-01-31 20:00:00+00:00,3.012,mss_invalidation,0.07709208959531791,2
FIL,2024-01-27 16:00:00+00:00,5.378,-1.0,4.738576000000001,5.35205,1289.5910518108888,1.0,0.7912304401397705,0.7912304401397705,True,8.14,2024-02-01 20:00:00+00:00,2024-02-01 20:00:00+00:00,4.974,time,95.5856013861956,2
LINK,2024-02-01 20:00:00+00:00,17.19,-1.0,14.062096000000002,17.574480571428573,3953.884389013765,3.0,0.9364093542098999,0.9364093542098999,False,8.14,2024-02-07 00:00:00+00:00,2024-02-02 00:00:00+00:00,17.192,mss_invalidation,-5.600071158773343,2
AVAX,2024-01-30 08:00:00+00:00,37.0,-1.0,31.133119999999998,36.7575,2610.8496005885145,2.0,0.8671426773071289,0.8671426773071289,True,8.14,2024-02-04 12:00:00+00:00,2024-02-02 20:00:00+00:00,36.7575,sl,13.71754492849747,2
APT,2024-01-31 12:00:00+00:00,8.9389,1.0,9.61260258820269,8.99703,3882.1373689069214,3.0,0.9599438905715942,0.9599438905715942,True,2.6,2024-02-05 16:00:00+00:00,2024-02-03 00:00:00+00:00,9.61260258820269,tp,288.70486921926124,2
ICP,2024-01-31 20:00:00+00:00,11.471,1.0,12.932535714285713,11.57255,1941.097593987059,2.0,0.9033283591270447,0.9033283591270447,True,3.75,2024-02-06 00:00:00+00:00,2024-02-03 00:00:00+00:00,12.932535714285713,tp,245.37678737908897,2
ICP,2024-02-03 00:00:00+00:00,13.191,-1.0,11.003357142857144,13.77437142857143,1090.1334341974552,1.0,0.8448715806007385,0.8448715806007385,False,3.75,2024-02-08 04:00:00+00:00,2024-02-03 08:00:00+00:00,13.168,mss_invalidation,0.48359743892766593,2
TRX,2024-02-02 00:00:00+00:00,0.11751,-1.0,0.11102924,0.11830661214285715,1316.561445214895,1.0,0.8109087944030762,0.8109087944030762,False,8.14,2024-02-07 04:00:00+00:00,2024-02-04 08:00:00+00:00,0.11830661214285715,sl,-10.636632713225259,2
POL,2024-02-05 00:00:00+00:00,0.7744,1.0,0.8030287947026198,0.7767649999999999,4352.918960334098,3.0,0.9577963948249817,0.9577963948249817,True,2.6,2024-02-10 04:00:00+00:00,2024-02-06 16:00:00+00:00,0.8030287947026198,tp,156.57014828210671,2
NEAR,2024-02-05 00:00:00+00:00,2.756,1.0,2.9075516864555038,2.7714,7254.864933890163,5.0,0.987240731716156,0.987240731716156,True,2.6,2024-02-10 04:00:00+00:00,2024-02-08 00:00:00+00:00,2.9075516864555038,tp,391.68817415825526,2
ICP,2024-02-03 08:00:00+00:00,13.439,-1.0,11.278357142857143,13.3763,2180.4482174345085,2.0,0.8702981472015381,0.8702981472015381,True,3.75,2024-02-08 12:00:00+00:00,2024-02-08 12:00:00+00:00,12.388,time,168.34199218167768,2
ARB,2024-02-06 16:00:00+00:00,1.8538,1.0,1.962568134520734,1.8615899999999999,4470.346571545679,3.0,0.9497041702270508,0.9497041702270508,True,2.6,2024-02-11 20:00:00+00:00,2024-02-09 12:00:00+00:00,1.962568134520734,tp,257.8186043660867,2
AVAX,2024-02-09 16:00:00+00:00,38.1,-1.0,33.98,38.60642857142857,5083.733149575193,3.0,0.9551295638084412,0.9551295638084412,False,8.14,2024-02-14 20:00:00+00:00,2024-02-10 00:00:00+00:00,38.0,mss_invalidation,6.734278531734048,2
ARB,2024-02-09 20:00:00+00:00,1.9812,-1.0,1.7218872,2.0130746142857143,5083.733149575193,3.0,0.9477316737174988,0.9477316737174988,False,8.14,2024-02-15 00:00:00+00:00,2024-02-10 00:00:00+00:00,1.9811,mss_invalidation,-6.352254409328903,2
AVAX,2024-02-10 00:00:00+00:00,39.43,-1.0,35.10812,39.96124357142857,8473.366112778329,5.0,0.9787594676017761,0.9787594676017761,False,8.14,2024-02-15 04:00:00+00:00,2024-02-10 20:00:00+00:00,39.38,mss_invalidation,-0.2705546014712659,2
OP,2024-02-11 00:00:00+00:00,3.542,-1.0,3.089624,3.597605857142857,3389.2111678105957,2.0,0.8600548505783081,0.8600548505783081,False,8.14,2024-02-16 04:00:00+00:00,2024-02-11 04:00:00+00:00,3.542,mss_invalidation,-4.405974518153775,2
DOT,2024-02-08 12:00:00+00:00,7.049,1.0,7.364874582443776,7.0819,3260.2461308670854,2.0,0.8779606223106384,0.8779606223106384,True,2.6,2024-02-13 16:00:00+00:00,2024-02-12 00:00:00+00:00,7.0819,sl,10.978320362618735,2
AVAX,2024-02-10 20:00:00+00:00,40.2,-1.0,34.56384,40.89279428571429,8473.027919526488,5.0,0.9775595664978027,0.9775595664978027,False,8.14,2024-02-16 00:00:00+00:00,2024-02-12 20:00:00+00:00,40.89279428571429,sl,-157.0364618014926,2
DOT,2024-02-12 00:00:00+00:00,7.071,1.0,7.397091550069988,7.0946,3392.497340732828,2.0,0.8792670965194702,0.8792670965194702,True,2.6,2024-02-17 04:00:00+00:00,2024-02-13 00:00:00+00:00,7.397091550069988,tp,153.05845958868056,2
APT,2024-02-10 00:00:00+00:00,9.2328,-1.0,8.298466399999997,9.34764787142857,1694.6732225556657,1.0,0.8261251449584961,0.8261251449584961,False,8.14,2024-02-15 04:00:00+00:00,2024-02-14 04:00:00+00:00,9.1499,mss_invalidation,13.013155006269695,2
NEAR,2024-02-12 16:00:00+00:00,3.327,-1.0,2.7271280000000004,3.4007359999999998,3392.497340732828,2.0,0.906893789768219,0.906893789768219,False,8.14,2024-02-17 20:00:00+00:00,2024-02-14 08:00:00+00:00,3.4007359999999998,sl,-79.5978581799455,2
TRX,2024-02-14 04:00:00+00:00,0.12825,-1.0,0.12289812,0.1289078507142857,5095.522375694335,3.0,0.9393868446350098,0.9393868446350098,False,8.14,2024-02-19 08:00:00+00:00,2024-02-14 08:00:00+00:00,0.12826,mss_invalidation,-7.021490774617017,2
TRX,2024-02-14 08:00:00+00:00,0.12907,-1.0,0.12357391999999999,0.12974557571428572,8384.26310663069,5.0,0.9742592573165894,0.9742592573165894,False,8.14,2024-02-19 12:00:00+00:00,2024-02-15 00:00:00+00:00,0.12974557571428572,sl,-54.78429091149109,2
ADA,2024-02-14 08:00:00+00:00,0.5734,-1.0,0.4964796,0.5828550214285715,8384.26310663069,5.0,0.9771329164505005,0.9771329164505005,False,8.14,2024-02-19 12:00:00+00:00,2024-02-15 08:00:00+00:00,0.5778,mss_invalidation,-75.23640577976866,2
APT,2024-02-15 00:00:00+00:00,10.0338,-1.0,8.589739999999999,10.211303214285714,4989.469645794796,3.0,0.9550902247428894,0.9550902247428894,False,8.14,2024-02-20 04:00:00+00:00,2024-02-15 08:00:00+00:00,9.9461,mss_invalidation,37.12393562206088,2
APT,2024-02-15 08:00:00+00:00,10.3284,-1.0,8.6586464,10.533645371428571,8268.142155294192,5.0,0.9740524888038635,0.9740524888038635,False,8.14,2024-02-20 12:00:00+00:00,2024-02-15 12:00:00+00:00,10.3281,mss_invalidation,-10.508427309279805,2
DOT,2024-02-15 08:00:00+00:00,7.903,-1.0,6.9516919999999995,8.019934357142857,3307.2568621176765,2.0,0.8711420893669128,0.8711420893669128,False,8.14,2024-02-20 12:00:00+00:00,2024-02-19 20:00:00+00:00,7.779,mss_invalidation,47.592233914574216,2
ARB,2024-02-15 00:00:00+00:00,2.1379,-1.0,1.8596763999999997,2.1256150000000003,1663.156548598265,1.0,0.8414077162742615,0.8414077162742615,True,8.14,2024-02-20 04:00:00+00:00,2024-02-20 04:00:00+00:00,2.0102,time,97.6796991771131,2
APT,2024-02-15 12:00:00+00:00,10.6223,-1.0,8.732414799999999,10.562434999999999,8255.006621157592,5.0,0.9843453764915466,0.9843453764915466,True,8.14,2024-02-20 16:00:00+00:00,2024-02-20 16:00:00+00:00,9.5145,time,852.6598926867489,2
AVAX,2024-02-20 12:00:00+00:00,37.7,-1.0,32.05972,38.393300714285715,1687.3193075044403,1.0,0.7959195971488953,0.7959195971488953,False,8.14,2024-02-25 16:00:00+00:00,2024-02-20 20:00:00+00:00,38.393300714285715,sl,-33.22321486423591,2
ICP,2024-02-17 12:00:00+00:00,12.967,1.0,14.905535714285715,13.076600000000001,1238.2509931736388,1.0,0.7989170551300049,0.7989170551300049,True,3.75,2024-02-22 16:00:00+00:00,2024-02-21 08:00:00+00:00,13.076600000000001,sl,8.856249559250706,2
DOT,2024-02-19 20:00:00+00:00,8.029,-1.0,7.087168,7.98285,4988.698148130486,3.0,0.9258927702903748,0.9258927702903748,True,8.14,2024-02-25 00:00:00+00:00,2024-02-25 00:00:00+00:00,7.763,time,160.28639307153685,2
ATOM,2024-02-26 12:00:00+00:00,10.914,-1.0,9.831263999999997,11.047089428571429,5803.392412853296,3.0,0.9661874175071716,0.9661874175071716,False,8.14,2024-03-02 16:00:00+00:00,2024-02-26 16:00:00+00:00,10.914,mss_invalidation,-7.544410136709285,2
AVAX,2024-02-21 16:00:00+00:00,36.79,1.0,40.027501616556485,36.9435,5683.177618049644,3.0,0.9526306390762329,0.9526306390762329,True,2.6,2024-02-26 20:00:00+00:00,2024-02-26 20:00:00+00:00,39.29,time,380.50720142854203,2
ATOM,2024-02-26 16:00:00+00:00,11.044,-1.0,10.006583999999998,11.171518714285716,5797.734105250764,3.0,0.9484363794326782,0.9484363794326782,False,8.14,2024-03-02 20:00:00+00:00,2024-02-26 20:00:00+00:00,11.043,mss_invalidation,-7.012087467461828,2
ATOM,2024-02-26 20:00:00+00:00,11.138,-1.0,10.128187999999998,11.262125642857143,10129.75906786929,5.0,0.9683215022087097,0.9683215022087097,False,8.14,2024-03-03 00:00:00+00:00,2024-02-27 00:00:00+00:00,11.135,mss_invalidation,-10.440254645690212,2
ATOM,2024-02-27 00:00:00+00:00,11.304,-1.0,10.209316,11.438558071428572,10116.708749562178,5.0,0.9884955883026123,0.9884955883026123,False,8.14,2024-03-03 04:00:00+00:00,2024-02-28 12:00:00+00:00,11.438558071428572,sl,-133.57677609361374,2
SUI,2024-02-27 16:00:00+00:00,1.6041,1.0,1.7388575459199151,1.611685,4046.683499824871,2.0,0.9142377972602844,0.9142377972602844,True,2.6,2024-03-03 20:00:00+00:00,2024-02-28 16:00:00+00:00,1.6615,mss_invalidation,139.54302249688757,2
LINK,2024-02-28 12:00:00+00:00,19.757,-1.0,16.863936000000002,20.112614142857144,3979.895111778064,2.0,0.8912249207496643,0.8912249207496643,False,8.14,2024-03-04 16:00:00+00:00,2024-02-29 12:00:00+00:00,20.112614142857144,sl,-76.80958712743359,2
ADA,2024-03-01 20:00:00+00:00,0.7195,-1.0,0.539456,0.7416309285714286,4011.261829462791,2.0,0.8841336369514465,0.8841336369514465,False,8.14,2024-03-07 00:00:00+00:00,2024-03-02 00:00:00+00:00,0.7196,mss_invalidation,-5.772147234377008,2
NEAR,2024-02-26 12:00:00+00:00,4.117,-1.0,3.197416,4.230034857142857,5803.392412853296,3.0,0.9616349339485168,0.9616349339485168,False,8.14,2024-03-02 16:00:00+00:00,2024-03-02 12:00:00+00:00,4.087,mss_invalidation,34.74409420761919,2
ARB,2024-02-29 04:00:00+00:00,2.0114,-1.0,1.6320716,2.058026878571429,4049.6666230265078,2.0,0.9183624982833862,0.9183624982833862,False,8.14,2024-03-05 08:00:00+00:00,2024-03-03 00:00:00+00:00,2.0249,mss_invalidation,-32.444888480700165,2
ADA,2024-03-02 00:00:00+00:00,0.7556,-1.0,0.5830544000000001,0.7768092285714286,6012.563633768404,3.0,0.9652723670005798,0.9652723670005798,False,8.14,2024-03-07 04:00:00+00:00,2024-03-04 04:00:00+00:00,0.7549,mss_invalidation,-2.2461970123609603,2
OP,2024-03-03 00:00:00+00:00,4.144,-1.0,3.4703800000000005,4.2268010714285715,6014.2880380635925,3.0,0.9231022596359253,0.9231022596359253,False,8.14,2024-03-08 04:00:00+00:00,2024-03-05 04:00:00+00:00,3.997,mss_invalidation,205.5261025764221,2
ADA,2024-03-04 04:00:00+00:00,0.7811,-1.0,0.6154348,0.76972,4008.4022602028813,2.0,0.8701905012130737,0.8701905012130737,True,8.14,2024-03-09 08:00:00+00:00,2024-03-05 16:00:00+00:00,0.6154348,tp,846.1423621962849,2
ICP,2024-03-05 04:00:00+00:00,16.037,-1.0,12.903714285714283,15.7875,7708.434959045798,5.0,0.9852848649024963,0.9852848649024963,True,3.75,2024-03-10 08:00:00+00:00,2024-03-05 16:00:00+00:00,12.903714285714283,tp,1498.354365856493,2
NEAR,2024-03-02 20:00:00+00:00,4.484,-1.0,3.5240399999999994,4.42295,6038.6217044241175,3.0,0.9302746057510376,0.9302746057510376,True,8.14,2024-03-08 00:00:00+00:00,2024-03-06 08:00:00+00:00,4.42295,sl,74.36608416941621,2
NEAR,2024-03-06 16:00:00+00:00,5.379,-1.0,3.3556679999999997,5.627707071428571,7980.895076403283,3.0,0.9487046599388123,0.9487046599388123,False,8.14,2024-03-11 20:00:00+00:00,2024-03-06 20:00:00+00:00,5.379,mss_invalidation,-10.375163599324267,2
UNI,2024-03-06 04:00:00+00:00,14.817,1.0,17.475540117737708,15.105500000000001,13208.534188793701,5.0,0.9722409844398499,0.9722409844398499,True,2.6,2024-03-11 08:00:00+00:00,2024-03-07 00:00:00+00:00,15.105500000000001,sl,240.01066390423375,2
POL,2024-03-07 16:00:00+00:00,1.1688,-1.0,0.8738079999999999,1.2050602857142858,5435.414467754643,2.0,0.86149662733078,0.86149662733078,False,8.14,2024-03-12 20:00:00+00:00,2024-03-10 04:00:00+00:00,1.168,mss_invalidation,-3.345700363347598,2
NEAR,2024-03-09 04:00:00+00:00,6.284,-1.0,4.51652,6.501257857142857,8153.121701631964,3.0,0.9203189611434937,0.9203189611434937,False,8.14,2024-03-14 08:00:00+00:00,2024-03-11 00:00:00+00:00,5.947,mss_invalidation,426.6386905864096,2
APT,2024-03-06 04:00:00+00:00,14.352,-1.0,9.4520016,14.95430562857143,5283.41367551748,2.0,0.885796308517456,0.885796308517456,False,8.14,2024-03-11 08:00:00+00:00,2024-03-11 08:00:00+00:00,13.3528,time,362.55291189423355,2
NEAR,2024-03-11 00:00:00+00:00,6.687,-1.0,4.720524000000001,6.928718357142857,5647.060962866173,2.0,0.9151248335838318,0.9151248335838318,False,8.14,2024-03-16 04:00:00+00:00,2024-03-11 08:00:00+00:00,6.928718357142857,sl,-211.46833621741658,2
AVAX,2024-03-11 00:00:00+00:00,41.56,1.0,44.47396430839305,41.9125,5647.060962866173,2.0,0.8924846649169922,0.8924846649169922,True,2.6,2024-03-16 04:00:00+00:00,2024-03-11 08:00:00+00:00,44.47396430839305,tp,390.2945678415541,2
POL,2024-03-10 08:00:00+00:00,1.2142,-1.0,1.067116,1.2322795,8150.612426359453,3.0,0.9330353140830994,0.9330353140830994,False,8.14,2024-03-15 12:00:00+00:00,2024-03-11 20:00:00+00:00,1.2322795,sl,-131.9588313728194,2
AVAX,2024-03-12 12:00:00+00:00,53.74,-1.0,39.810280000000006,55.452235,14629.427797347373,5.0,0.9707751870155334,0.9707751870155334,False,8.14,2024-03-17 16:00:00+00:00,2024-03-12 16:00:00+00:00,53.73,mss_invalidation,-16.295995660676102,2
NEAR,2024-03-12 12:00:00+00:00,7.475,-1.0,5.108471999999999,7.765892571428571,8777.656678408424,3.0,0.9567176103591919,0.9567176103591919,False,8.14,2024-03-17 16:00:00+00:00,2024-03-12 16:00:00+00:00,7.474,mss_invalidation,-10.23668522997061,2
NEAR,2024-03-12 16:00:00+00:00,7.784,-1.0,5.172744,8.104974428571428,14596.261946234064,5.0,0.9724255800247192,0.9724255800247192,False,8.14,2024-03-17 20:00:00+00:00,2024-03-12 20:00:00+00:00,7.784,mss_invalidation,-18.975140530104284,2
NEAR,2024-03-12 20:00:00+00:00,8.078,-1.0,5.421424,8.404545142857142,8743.525812342861,3.0,0.9667216539382935,0.9667216539382935,False,8.14,2024-03-18 00:00:00+00:00,2024-03-13 00:00:00+00:00,8.077,mss_invalidation,-10.284196107130393,2
AVAX,2024-03-12 16:00:00+00:00,56.76,-1.0,40.85267999999999,58.71532071428571,14596.261946234064,5.0,0.9905849099159241,0.9905849099159241,False,8.14,2024-03-17 20:00:00+00:00,2024-03-14 00:00:00+00:00,54.79,mss_invalidation,487.6252124311552,2
APT,2024-03-14 08:00:00+00:00,14.268,1.0,15.662594795628957,13.731289632276644,15169.219290976467,5.0,0.9768491387367249,0.9768491387367249,False,2.6,2024-03-19 12:00:00+00:00,2024-03-14 12:00:00+00:00,13.731289632276644,sl,-590.3309511377184,2
POL,2024-03-12 16:00:00+00:00,1.1745,1.0,1.2946132256556757,1.1829100000000001,0.0,0.0,0.7295926809310913,0.7295926809310913,True,2.6,2024-03-17 20:00:00+00:00,2024-03-15 00:00:00+00:00,1.1829100000000001,sl,0.0,2
OP,2024-03-14 16:00:00+00:00,4.095,1.0,4.538586677771447,3.9242854887383083,2886.2611204108634,1.0,0.832595705986023,0.832595705986023,False,2.6,2024-03-19 20:00:00+00:00,2024-03-15 00:00:00+00:00,4.204,mss_invalidation,73.07385862033624,2
AVAX,2024-03-14 00:00:00+00:00,57.68,-1.0,40.49548,59.79231357142857,6067.6877163905865,2.0,0.8862151503562927,0.8862151503562927,False,8.14,2024-03-19 04:00:00+00:00,2024-03-16 04:00:00+00:00,56.95,mss_invalidation,68.90486368306652,2
ARB,2024-03-15 00:00:00+00:00,1.9293,1.0,2.159501051828129,1.8407070326633785,2904.5295850659477,1.0,0.7789405584335327,0.7789405584335327,False,2.6,2024-03-20 04:00:00+00:00,2024-03-16 16:00:00+00:00,1.8529,mss_invalidation,-118.79483849377833,2
AVAX,2024-03-16 04:00:00+00:00,60.65,-1.0,35.93823999999999,63.68755857142857,5843.511601973429,2.0,0.9174053072929382,0.9174053072929382,False,8.14,2024-03-21 08:00:00+00:00,2024-03-18 08:00:00+00:00,61.29,mss_invalidation,-69.25934208607738,2
OP,2024-03-18 16:00:00+00:00,3.266,-1.0,2.459716,3.3651080714285713,8624.226767525251,3.0,0.9662518501281738,0.9662518501281738,False,8.14,2024-03-23 20:00:00+00:00,2024-03-19 12:00:00+00:00,3.3651080714285713,sl,-272.9170926214475,2
NEAR,2024-03-14 20:00:00+00:00,8.861,-1.0,5.982356000000002,8.7361,8658.78336123259,3.0,0.9211820363998413,0.9211820363998413,True,8.14,2024-03-20 00:00:00+00:00,2024-03-20 00:00:00+00:00,6.253,time,2539.824119933497,2
FIL,2024-03-15 00:00:00+00:00,9.69,-1.0,6.964208000000001,10.025053142857143,2904.5295850659477,1.0,0.8339998126029968,0.8339998126029968,False,8.14,2024-03-20 04:00:00+00:00,2024-03-20 04:00:00+00:00,8.204,time,442.51662246942277,2
SUI,2024-03-18 04:00:00+00:00,1.7375,-1.0,1.1076344000000002,1.8149228,2892.0570913632696,1.0,0.8352915048599243,0.8352915048599243,False,8.14,2024-03-23 08:00:00+00:00,2024-03-21 00:00:00+00:00,1.7537,mss_invalidation,-30.724465516662868,2
ICP,2024-03-20 04:00:00+00:00,11.365,1.0,14.196464285714287,11.52825,13320.368131076691,5.0,0.9698737859725952,0.9698737859725952,True,3.75,2024-03-25 08:00:00+00:00,2024-03-24 00:00:00+00:00,14.196464285714287,tp,3305.3023010911324,2
APT,2024-03-19 12:00:00+00:00,16.5232,-1.0,10.547346,17.25774932142857,8419.538948059164,3.0,0.953973114490509,0.953973114490509,False,8.14,2024-03-24 16:00:00+00:00,2024-03-24 16:00:00+00:00,16.1815,time,165.69664063893438,2
ICP,2024-03-24 20:00:00+00:00,15.129,-1.0,12.321321428571427,15.877714285714285,9927.375271516054,3.0,0.9301985502243042,0.9301985502243042,False,3.75,2024-03-30 00:00:00+00:00,2024-03-25 00:00:00+00:00,15.129,mss_invalidation,-12.90558785297087,2
DOT,2024-03-20 04:00:00+00:00,9.084,1.0,10.426254121893832,8.567432961604498,10656.294504861355,3.0,0.935667872428894,0.935667872428894,False,2.6,2024-03-25 08:00:00+00:00,2024-03-25 08:00:00+00:00,9.436,time,402.2692521388199,2
ICP,2024-03-25 00:00:00+00:00,16.856,-1.0,13.715,17.693600000000004,16533.526463914597,5.0,0.9680813550949097,0.9680813550949097,False,3.75,2024-03-30 04:00:00+00:00,2024-03-25 12:00:00+00:00,16.976,mss_invalidation,-139.19785443570106,2
NEAR,2024-03-25 00:00:00+00:00,7.146,1.0,7.7181501870679705,7.21265,8817.88078075445,2.0,0.9030782580375671,0.9030782580375671,True,2.6,2024-03-30 04:00:00+00:00,2024-03-25 16:00:00+00:00,7.7181501870679705,tp,697.1927738864331,2
ICP,2024-03-25 12:00:00+00:00,17.308,-1.0,13.997928571428572,18.190685714285713,10068.093539556761,3.0,0.9559826254844666,0.9559826254844666,False,3.75,2024-03-30 16:00:00+00:00,2024-03-26 00:00:00+00:00,17.656,mss_invalidation,-215.52072357540936,2
APT,2024-03-25 20:00:00+00:00,17.3341,-1.0,14.214765599999998,17.7175272,13947.01929982384,3.0,0.9486190676689148,0.9486190676689148,False,8.14,2024-03-31 00:00:00+00:00,2024-03-26 04:00:00+00:00,17.1965,mss_invalidation,92.5818542778193,2
