asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,entry_confidence,breakeven_activated,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd,fold
FIL,2025-01-05 20:00:00+00:00,5.92227840423584,-1.0,5.3564683609008785,5.991827523640224,3651.5852351547574,3.0,0.928458034992218,0.928458034992218,False,8.14,2025-01-11 00:00:00+00:00,2025-01-06 00:00:00+00:00,5.915141582489014,mss_invalidation,-0.34660693679792326,1
FIL,2025-01-06 00:00:00+00:00,6.255785942077637,-1.0,5.5364542541503905,6.212608170509339,1217.1084266507196,1.0,0.843720018863678,0.843720018863678,True,8.14,2025-01-11 04:00:00+00:00,2025-01-07 16:00:00+00:00,5.5364542541503905,tp,138.73407709015572,1
TRX,2025-01-07 16:00:00+00:00,0.25395897030830383,-1.0,0.2356909580230713,0.2524220868945122,3755.3758377697754,3.0,0.9664902687072754,0.9664902687072754,True,8.14,2025-01-12 20:00:00+00:00,2025-01-12 20:00:00+00:00,0.23341338336467743,time,300.05905799469383,1
TRX,2025-01-12 20:00:00+00:00,0.23341338336467743,-1.0,0.22192258191108705,0.2321104995906353,6634.0335521096595,5.0,0.9838136434555054,0.9838136434555054,True,8.14,2025-01-18 00:00:00+00:00,2025-01-13 08:00:00+00:00,0.22192258191108705,tp,319.9554759476486,1
SUI,2025-01-13 08:00:00+00:00,4.330113410949707,-1.0,3.6928166275024417,4.408449648720877,7033.97789704422,5.0,0.9827108979225159,0.9827108979225159,False,8.14,2025-01-18 12:00:00+00:00,2025-01-13 12:00:00+00:00,4.408449648720877,sl,-136.3961189002862,1
TRX,2025-01-13 08:00:00+00:00,0.21748512983322144,-1.0,0.20010494929552078,0.21962149391110455,4220.3867382265325,3.0,0.967126190662384,0.967126190662384,False,8.14,2025-01-18 12:00:00+00:00,2025-01-13 12:00:00+00:00,0.21962149391110455,sl,-46.94351009272737,1
ADA,2025-01-15 04:00:00+00:00,1.0505783557891846,-1.0,0.8684515047073365,1.0729653074911663,1360.9606721605905,1.0,0.8104173541069031,0.8104173541069031,False,8.14,2025-01-20 08:00:00+00:00,2025-01-15 12:00:00+00:00,1.0017212629318237,mss_invalidation,61.522157777166434,1
FIL,2025-01-15 12:00:00+00:00,5.504956245422363,-1.0,4.5956332416534424,5.616729825462614,1376.3412116048821,1.0,0.7914361953735352,0.7914361953735352,False,8.14,2025-01-20 16:00:00+00:00,2025-01-15 20:00:00+00:00,5.51798677444458,mss_invalidation,-5.047117625802701,1
FIL,2025-01-15 20:00:00+00:00,5.656716346740723,-1.0,4.829306051254273,5.758421253034046,2750.158864396863,2.0,0.8760578632354736,0.8760578632354736,False,8.14,2025-01-21 00:00:00+00:00,2025-01-16 16:00:00+00:00,5.571372985839844,mss_invalidation,37.91667429760302,1
FIL,2025-01-16 16:00:00+00:00,5.746748924255371,-1.0,4.849338871002197,5.857058169705527,1384.5586007728323,1.0,0.8391453623771667,0.8391453623771667,False,8.14,2025-01-21 20:00:00+00:00,2025-01-17 04:00:00+00:00,5.776549816131592,mss_invalidation,-8.979825929847278,1
