asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,entry_confidence,breakeven_activated,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd,fold,strategy_version,confidence_thresh,tp_atr_mult,sl_atr_mult,rr_ratio_implied
TRX,2025-03-24 00:00:00+00:00,0.22687290608882904,-1.0,0.21062007679400607,0.22887108634686826,3322.243382453534,2.0,0.8620346784591675,0.8620346784591675,False,8.13,2025-03-29 04:00:00+00:00,2025-03-24 08:00:00+00:00,0.22887108634686826,sl,-33.57953307312221,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ATOM,2025-03-22 16:00:00+00:00,5.0144147872924805,-1.0,4.397194344742691,5.0902980492642325,3222.5493601143726,2.0,0.9017579555511475,0.9017579555511475,False,8.13,2025-03-27 20:00:00+00:00,2025-03-27 20:00:00+00:00,4.811669826507568,time,127.07294300712348,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-03-31 08:00:00+00:00,2.229647397994995,-1.0,1.773370839840079,2.285743650171941,1684.4950437102673,1.0,0.8483467698097229,0.8483467698097229,False,8.13,2025-04-05 12:00:00+00:00,2025-03-31 12:00:00+00:00,2.285743650171941,sl,-44.57047237183673,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-03-29 04:00:00+00:00,13.89516544342041,-1.0,11.943414585086616,14.13512058987457,1684.4950437102673,1.0,0.8254160284996033,0.8254160284996033,False,8.13,2025-04-03 08:00:00+00:00,2025-04-01 12:00:00+00:00,14.13512058987457,sl,-31.279332023921757,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-04-03 08:00:00+00:00,0.6748706102371216,-1.0,0.5443355573019932,0.6909190508517142,3331.0651852226556,2.0,0.9164020419120789,0.9164020419120789,False,8.13,2025-04-08 12:00:00+00:00,2025-04-03 20:00:00+00:00,0.6909190508517142,sl,-83.54320123845822,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-04-03 12:00:00+00:00,12.536075592041016,-1.0,9.824072683909115,12.869498811621638,1665.5325926113278,1.0,0.7972716093063354,0.7972716093063354,False,8.13,2025-04-08 16:00:00+00:00,2025-04-03 20:00:00+00:00,12.869498811621638,sl,-46.46352443354047,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
APT,2025-04-04 08:00:00+00:00,4.762866973876953,-1.0,3.821947701166283,4.878546913722132,3266.0618223866563,2.0,0.9000728726387024,0.9000728726387024,False,8.13,2025-04-09 12:00:00+00:00,2025-04-04 20:00:00+00:00,4.878546913722132,sl,-83.57159683705198,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-03-31 16:00:00+00:00,0.23910580575466156,-1.0,0.22523006818573876,0.24081173795717267,5020.057276851925,3.0,0.9363294243812561,0.9363294243812561,False,8.13,2025-04-05 20:00:00+00:00,2025-04-05 20:00:00+00:00,0.2374226152896881,time,30.31874395111871,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
AVAX,2025-04-06 00:00:00+00:00,17.38176155090332,-1.0,15.107118765104595,17.199133920669556,4859.153093915535,3.0,0.9574782848358154,0.9574782848358154,True,8.13,2025-04-11 04:00:00+00:00,2025-04-07 04:00:00+00:00,15.107118765104595,tp,631.0279230115623,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
APT,2025-04-06 12:00:00+00:00,4.655439853668213,-1.0,4.02376549888675,4.606045174598694,4859.153093915535,3.0,0.9499675631523132,0.9499675631523132,True,8.13,2025-04-11 16:00:00+00:00,2025-04-07 04:00:00+00:00,4.02376549888675,tp,654.4560763714458,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-04-07 04:00:00+00:00,0.5651018619537354,-1.0,0.4531141266421479,0.5788700298082647,5823.26609345279,3.0,0.9200862050056458,0.9200862050056458,False,8.13,2025-04-12 08:00:00+00:00,2025-04-07 08:00:00+00:00,0.5788700298082647,sl,-149.44856987366063,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
AVAX,2025-04-07 04:00:00+00:00,14.856781959533691,-1.0,12.014680481350005,15.206199956981045,3882.1773956351935,2.0,0.9187677502632141,0.9187677502632141,False,8.13,2025-04-12 08:00:00+00:00,2025-04-07 08:00:00+00:00,15.206199956981045,sl,-96.35211159731526,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-04-07 00:00:00+00:00,0.22625501453876495,-1.0,0.2117972281623295,0.22803250587816787,1619.7176979718447,1.0,0.7964935302734375,0.7964935302734375,False,8.13,2025-04-12 04:00:00+00:00,2025-04-07 20:00:00+00:00,0.22803250587816787,sl,-14.830363932296363,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
AVAX,2025-04-11 12:00:00+00:00,19.20369529724121,-1.0,15.860359695829734,19.614736788759743,9379.654682333892,5.0,0.9712880849838257,0.9712880849838257,False,8.13,2025-04-16 16:00:00+00:00,2025-04-12 12:00:00+00:00,19.140962600708008,mss_invalidation,18.446959588930504,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-04-12 12:00:00+00:00,2.322634696960449,-1.0,1.9908370746201163,2.363427068959089,5641.628029092033,3.0,0.9333081245422363,0.9333081245422363,False,8.13,2025-04-17 16:00:00+00:00,2025-04-13 00:00:00+00:00,2.346585273742676,mss_invalidation,-65.50953483846499,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-04-12 04:00:00+00:00,0.24882327020168304,-1.0,0.2315361179318111,0.25094861378074707,5627.7928094003355,3.0,0.93247389793396,0.93247389793396,False,8.13,2025-04-17 08:00:00+00:00,2025-04-13 12:00:00+00:00,0.25094861378074707,sl,-55.38636661554782,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-04-12 12:00:00+00:00,13.114442825317383,-1.0,11.397742113255866,13.325500076309114,3761.0853527280224,2.0,0.9193731546401978,0.9193731546401978,False,8.13,2025-04-17 16:00:00+00:00,2025-04-17 16:00:00+00:00,12.473898887634277,time,179.94023188110995,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-04-18 20:00:00+00:00,0.23989281058311462,-1.0,0.22590014260692737,0.2416131186230336,3790.607517941571,2.0,0.8851349353790283,0.8851349353790283,False,8.13,2025-04-24 00:00:00+00:00,2025-04-19 00:00:00+00:00,0.2416131186230336,sl,-32.110816115136565,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-04-19 16:00:00+00:00,0.699577808380127,-1.0,0.6417272860108867,0.7066901559977995,3774.5521098840027,2.0,0.8974518179893494,0.8974518179893494,False,8.13,2025-04-24 20:00:00+00:00,2025-04-20 00:00:00+00:00,0.7066901559977995,sl,-43.2813864365834,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
DOT,2025-04-19 20:00:00+00:00,3.879317283630371,-1.0,3.6000048799650273,3.913656937404213,9436.380274710007,5.0,0.9714543223381042,0.9714543223381042,False,8.13,2025-04-25 00:00:00+00:00,2025-04-20 00:00:00+00:00,3.8798582553863525,mss_invalidation,-13.583199923512083,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
APT,2025-04-20 12:00:00+00:00,4.972026824951172,-1.0,4.576376911662146,5.020669423202104,5619.179725055932,3.0,0.9617190361022949,0.9617190361022949,False,8.13,2025-04-25 16:00:00+00:00,2025-04-20 16:00:00+00:00,5.020669423202104,sl,-62.27879269216964,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-04-21 00:00:00+00:00,2.2018585205078125,-1.0,2.0066170474280343,2.2258621970358603,3714.98042035787,2.0,0.8806747794151306,0.8806747794151306,False,8.13,2025-04-26 04:00:00+00:00,2025-04-21 04:00:00+00:00,2.201751470565796,mss_invalidation,-4.648859654596338,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-04-21 04:00:00+00:00,2.2489914894104004,-1.0,2.0433320911044284,2.2742759824743937,3712.655990530572,2.0,0.8899807333946228,0.8899807333946228,False,8.13,2025-04-26 08:00:00+00:00,2025-04-22 04:00:00+00:00,2.2742759824743937,sl,-46.56632823122606,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-04-21 00:00:00+00:00,5.412410736083984,-1.0,4.966658786418933,5.4672130557076155,5572.470630536805,3.0,0.9524933695793152,0.9524933695793152,False,8.13,2025-04-26 04:00:00+00:00,2025-04-22 12:00:00+00:00,5.420253276824951,mss_invalidation,-15.318678093380093,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-04-22 08:00:00+00:00,2.3279869556427,-1.0,2.0332125516685196,2.364227562364885,5534.059239622438,3.0,0.9479784369468689,0.9479784369468689,False,8.13,2025-04-27 12:00:00+00:00,2025-04-22 12:00:00+00:00,2.3293302059173584,mss_invalidation,-10.387433474684181,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-04-22 12:00:00+00:00,2.3855490684509277,-1.0,2.061134694190061,2.425433717844169,3676.519770630927,2.0,0.8788080811500549,0.8788080811500549,False,8.13,2025-04-27 16:00:00+00:00,2025-04-22 16:00:00+00:00,2.3872625827789307,mss_invalidation,-7.420280448818319,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
FIL,2025-04-20 16:00:00+00:00,2.6693923473358154,-1.0,2.4146759371095636,2.7007080827736347,3714.98042035787,2.0,0.8661267161369324,0.8661267161369324,False,8.13,2025-04-25 20:00:00+00:00,2025-04-22 20:00:00+00:00,2.7007080827736347,sl,-48.411432109472464,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-04-22 12:00:00+00:00,5.593386650085449,-1.0,4.909119018074633,5.677512930420823,3676.519770630927,2.0,0.880431592464447,0.880431592464447,False,8.13,2025-04-27 16:00:00+00:00,2025-04-22 20:00:00+00:00,5.627202987670898,mss_invalidation,-27.006874142322157,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-04-22 16:00:00+00:00,2.4605252742767334,-1.0,2.1258602690788377,2.5016701724549253,5509.214445609776,3.0,0.9573494791984558,0.9573494791984558,False,8.13,2025-04-27 20:00:00+00:00,2025-04-22 20:00:00+00:00,2.4636056423187256,mss_invalidation,-14.059045959277874,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
NEAR,2025-04-22 20:00:00+00:00,2.403385639190674,-1.0,2.0523050660592075,2.4465487252901412,5442.106431451472,3.0,0.9535629749298096,0.9535629749298096,False,8.13,2025-04-28 00:00:00+00:00,2025-04-23 00:00:00+00:00,2.402621269226074,mss_invalidation,-5.343937180866278,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-04-22 20:00:00+00:00,2.676706552505493,-1.0,2.235306611999911,2.73097382074653,1814.0354771504908,1.0,0.8275616765022278,0.8275616765022278,False,8.13,2025-04-28 00:00:00+00:00,2025-04-23 00:00:00+00:00,2.6672017574310303,mss_invalidation,4.083265166020661,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-04-23 00:00:00+00:00,14.409834861755371,-1.0,12.727517595811953,14.616664890397672,1813.7203091467793,1.0,0.8394404053688049,0.8394404053688049,False,8.13,2025-04-28 04:00:00+00:00,2025-04-23 04:00:00+00:00,14.41625690460205,mss_invalidation,-3.166158610228379,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-04-25 04:00:00+00:00,0.8100301623344421,-1.0,0.7001432572310193,0.8235400467005217,3625.8575389884445,2.0,0.8851701617240906,0.8851701617240906,False,8.13,2025-04-30 08:00:00+00:00,2025-04-26 00:00:00+00:00,0.8076566457748413,mss_invalidation,5.910721565680302,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
AVAX,2025-04-23 04:00:00+00:00,22.83366584777832,-1.0,19.237664198092116,23.275770995992005,1812.9287694942223,1.0,0.8282281160354614,0.8282281160354614,False,8.13,2025-04-28 08:00:00+00:00,2025-04-28 08:00:00+00:00,22.27843475341797,time,42.270856611011496,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-04-26 00:00:00+00:00,0.8324640393257141,-1.0,0.719078591172196,0.8288751602172851,1814.4064498856424,1.0,0.79323410987854,0.79323410987854,True,8.13,2025-05-01 04:00:00+00:00,2025-05-01 04:00:00+00:00,0.7288153767585754,time,224.09421302173013,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-04-28 08:00:00+00:00,3.824862480163574,-1.0,3.215222738142588,3.797603392601013,1824.9741640383952,1.0,0.797219455242157,0.797219455242157,True,8.13,2025-05-03 12:00:00+00:00,2025-05-03 12:00:00+00:00,3.3317770957946777,time,233.44311503003212,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-05-04 00:00:00+00:00,3.250636100769043,-1.0,2.8243435320438866,3.303046015345994,1939.3584960513358,1.0,0.8002328276634216,0.8002328276634216,False,8.13,2025-05-09 04:00:00+00:00,2025-05-05 04:00:00+00:00,3.303046015345994,sl,-33.78938862077674,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-05-02 08:00:00+00:00,0.7154920101165771,-1.0,0.6301685335333634,0.7126323103904724,5642.993151881483,3.0,0.9324999451637268,0.9324999451637268,True,8.13,2025-05-07 12:00:00+00:00,2025-05-06 00:00:00+00:00,0.6301685335333634,tp,667.2922559438367,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ARB,2025-05-07 08:00:00+00:00,0.0019410693785175681,-1.0,0.0014947146881365283,0.0019959458012144275,6293.202638646303,3.0,0.9214776158332825,0.9214776158332825,False,8.13,2025-05-12 12:00:00+00:00,2025-05-08 00:00:00+00:00,0.0019411786925047636,mss_invalidation,-8.535573777584402,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
AVAX,2025-05-04 00:00:00+00:00,20.31871795654297,-1.0,18.12053583205113,20.58897023355011,1939.3584960513358,1.0,0.8372119069099426,0.8372119069099426,False,8.13,2025-05-09 04:00:00+00:00,2025-05-08 04:00:00+00:00,20.58897023355011,sl,-28.315906176206838,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-05-08 00:00:00+00:00,3.603963851928711,-1.0,2.966190574103917,3.682373952086497,2095.600319437705,1.0,0.8160475492477417,0.8160475492477417,False,8.13,2025-05-13 04:00:00+00:00,2025-05-08 04:00:00+00:00,3.602980613708496,mss_invalidation,-2.1525559438199218,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-05-08 08:00:00+00:00,14.886934280395508,-1.0,13.228261797907635,15.090857335817981,2087.983203907698,1.0,0.8161097764968872,0.8161097764968872,False,8.13,2025-05-13 12:00:00+00:00,2025-05-08 12:00:00+00:00,14.8878755569458,mss_invalidation,-2.846397934243097,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-05-08 12:00:00+00:00,3.8751940727233887,-1.0,3.1871775947565513,3.9597812494260274,6261.814813272413,3.0,0.9318602681159973,0.9318602681159973,False,8.13,2025-05-13 16:00:00+00:00,2025-05-08 20:00:00+00:00,3.918659210205078,mss_invalidation,-78.37442667068058,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-05-08 12:00:00+00:00,0.2540220618247986,-1.0,0.24375291972064417,0.25528458643803975,6261.814813272413,3.0,0.9294896721839905,0.9294896721839905,False,8.13,2025-05-13 16:00:00+00:00,2025-05-08 20:00:00+00:00,0.2546481788158417,mss_invalidation,-23.57456454316852,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-05-08 12:00:00+00:00,0.7321191430091858,-1.0,0.6386901697043967,0.743605631090739,4174.543208848275,2.0,0.915188729763031,0.915188729763031,False,8.13,2025-05-13 16:00:00+00:00,2025-05-08 20:00:00+00:00,0.7394952774047852,mss_invalidation,-47.485623038458336,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
APT,2025-05-08 16:00:00+00:00,5.302845001220703,-1.0,4.691351465582085,5.378024177022476,4174.543208848275,2.0,0.8719916939735413,0.8719916939735413,False,8.13,2025-05-13 20:00:00+00:00,2025-05-08 20:00:00+00:00,5.317817687988281,mss_invalidation,-17.213810719800396,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-05-08 20:00:00+00:00,6.130268573760986,-1.0,5.14560621589344,6.25132644304852,6136.8284945433315,3.0,0.9221133589744568,0.9221133589744568,False,8.13,2025-05-14 00:00:00+00:00,2025-05-09 00:00:00+00:00,6.135441780090332,mss_invalidation,-13.156619153156722,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
DOT,2025-05-08 20:00:00+00:00,4.440770149230957,-1.0,3.9343210219345313,4.503034794327996,4091.2189963622213,2.0,0.8846380710601807,0.8846380710601807,False,8.13,2025-05-14 00:00:00+00:00,2025-05-09 04:00:00+00:00,4.474274158477783,mss_invalidation,-36.18535655659963,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-05-09 00:00:00+00:00,6.193151950836182,-1.0,5.123373048517028,6.324674348832566,6126.961030178465,3.0,0.9610276818275452,0.9610276818275452,False,8.13,2025-05-14 04:00:00+00:00,2025-05-09 04:00:00+00:00,6.188650131225586,mss_invalidation,-3.5113440954443145,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-05-08 20:00:00+00:00,0.257020503282547,-1.0,0.24607458922447528,0.25836623263097497,2045.6094981811107,1.0,0.8468218445777893,0.8468218445777893,False,8.13,2025-05-14 00:00:00+00:00,2025-05-09 08:00:00+00:00,0.2566845715045929,mss_invalidation,0.01436686222278114,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ATOM,2025-05-09 04:00:00+00:00,4.720638275146484,-1.0,4.2653537927556755,4.776612558023786,6097.188504689431,3.0,0.9328770637512207,0.9328770637512207,False,8.13,2025-05-14 08:00:00+00:00,2025-05-09 08:00:00+00:00,4.721776485443115,mss_invalidation,-9.396460394751704,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
NEAR,2025-05-09 08:00:00+00:00,2.924102306365967,-1.0,2.4628091789422455,2.9808153132933732,6090.151934540035,3.0,0.9422131776809692,0.9422131776809692,False,8.13,2025-05-14 12:00:00+00:00,2025-05-10 04:00:00+00:00,2.9808153132933732,sl,-126.03578320890725,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-05-10 12:00:00+00:00,0.7904138565063477,-1.0,0.6419670175999106,0.8086644353742163,3997.083398088903,2.0,0.8542125225067139,0.8542125225067139,False,8.13,2025-05-15 16:00:00+00:00,2025-05-10 16:00:00+00:00,0.7923882007598877,mss_invalidation,-15.1803687064284,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-05-08 20:00:00+00:00,4.015919208526611,-1.0,3.3246685380276717,4.100904008286203,6136.8284945433315,3.0,0.9393095374107361,0.9393095374107361,False,8.13,2025-05-14 00:00:00+00:00,2025-05-10 20:00:00+00:00,3.9964804649353027,mss_invalidation,21.726962465812502,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
AVAX,2025-05-10 04:00:00+00:00,24.186508178710938,-1.0,20.551835712409684,24.633367653751094,1998.5416990444514,1.0,0.7889054417610168,0.7889054417610168,False,8.13,2025-05-15 08:00:00+00:00,2025-05-10 20:00:00+00:00,24.55354881286621,mss_invalidation,-32.926831579528205,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-05-10 20:00:00+00:00,7.487931728363037,-1.0,5.802203545033607,7.695181107240235,9959.733197947078,5.0,0.9795033931732178,0.9795033931732178,False,8.13,2025-05-16 00:00:00+00:00,2025-05-11 04:00:00+00:00,7.050762176513672,time,571.521543159474,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-05-10 20:00:00+00:00,4.121793746948242,-1.0,3.402412978872224,4.210236960293285,5975.839918768246,3.0,0.9631475806236267,0.9631475806236267,False,8.13,2025-05-16 00:00:00+00:00,2025-05-11 04:00:00+00:00,3.96114444732666,time,226.93598355895932,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ATOM,2025-05-10 20:00:00+00:00,5.377701282501221,-1.0,4.6571684137655875,5.466286139171961,1991.9466395894156,1.0,0.8494919538497925,0.8494919538497925,False,8.13,2025-05-16 00:00:00+00:00,2025-05-11 04:00:00+00:00,5.180526256561279,time,71.04337267240938,2,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-06-05 16:00:00+00:00,3.0013604164123535,-1.0,2.6330524608988974,3.0466414977696896,6250.0,5.0,0.9819465279579163,0.9819465279579163,False,8.13,2025-06-10 20:00:00+00:00,2025-06-06 08:00:00+00:00,3.0466414977696896,sl,-102.41782699131483,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-06-05 16:00:00+00:00,13.238938331604004,-1.0,11.69282906990599,13.429022466953942,3750.0,3.0,0.9599151015281677,0.9599151015281677,False,8.13,2025-06-10 20:00:00+00:00,2025-06-06 12:00:00+00:00,13.429022466953942,sl,-58.717346697894506,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-06-07 16:00:00+00:00,0.28479498624801636,-1.0,0.26361277129074995,0.28739920259591306,1209.7162065776977,1.0,0.7990479469299316,0.7990479469299316,False,8.13,2025-06-12 20:00:00+00:00,2025-06-07 20:00:00+00:00,0.28482091426849365,mss_invalidation,-1.682764842284464,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ICP,2025-06-08 16:00:00+00:00,5.632237911224365,-1.0,5.166131751877921,5.756532887050084,2720.914909576035,3.0,0.9314812421798706,0.9314812421798706,False,3.75,2025-06-13 20:00:00+00:00,2025-06-09 08:00:00+00:00,5.651188373565674,mss_invalidation,-12.692093053166971,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ICP,2025-06-09 08:00:00+00:00,5.896383285522461,-1.0,5.306565982954843,6.053667899540493,4522.959345389381,5.0,0.9697849750518799,0.9697849750518799,False,3.75,2025-06-14 12:00:00+00:00,2025-06-10 00:00:00+00:00,6.053667899540493,sl,-126.52870601907267,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-06-10 00:00:00+00:00,14.486048698425293,-1.0,13.379637160296486,14.622074842098629,3523.4709467971998,3.0,0.9638832807540894,0.9638832807540894,False,8.13,2025-06-15 04:00:00+00:00,2025-06-10 08:00:00+00:00,14.486884117126465,mss_invalidation,-4.783712812531914,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-06-10 08:00:00+00:00,0.6985498070716858,-1.0,0.6091896803964084,0.7095360567725486,2346.5887747918673,2.0,0.9135327935218811,0.9135327935218811,False,8.13,2025-06-15 12:00:00+00:00,2025-06-10 16:00:00+00:00,0.7095360567725486,sl,-39.955894081179814,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-06-09 20:00:00+00:00,0.7053236365318298,-1.0,0.6460189652847663,0.712614762350344,6030.612460519174,5.0,0.9911856055259705,0.9911856055259705,False,8.13,2025-06-15 00:00:00+00:00,2025-06-10 20:00:00+00:00,0.712614762350344,sl,-70.17990779418444,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-06-11 04:00:00+00:00,0.7243847846984863,-1.0,0.646356292002834,0.718886548280716,2291.5208738541855,2.0,0.8963829278945923,0.8963829278945923,True,8.13,2025-06-16 08:00:00+00:00,2025-06-13 00:00:00+00:00,0.646356292002834,tp,244.54403330180475,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
APT,2025-06-11 12:00:00+00:00,5.21995735168457,-1.0,4.60815516152067,5.177402043342591,1145.7604369270928,1.0,0.7880586981773376,0.7880586981773376,True,8.13,2025-06-16 16:00:00+00:00,2025-06-13 00:00:00+00:00,4.60815516152067,tp,133.14245256713608,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
FIL,2025-06-13 00:00:00+00:00,2.4074203968048096,-1.0,2.047999962682611,2.4516088148808937,3720.5461751829844,3.0,0.9515710473060608,0.9515710473060608,False,8.13,2025-06-18 04:00:00+00:00,2025-06-13 20:00:00+00:00,2.4516088148808937,sl,-73.12766996085297,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-06-14 12:00:00+00:00,2.9217257499694824,-1.0,2.420444277447872,2.983355065330136,3665.7004227123443,3.0,0.9336975812911987,0.9336975812911987,False,8.13,2025-06-19 16:00:00+00:00,2025-06-15 00:00:00+00:00,2.983355065330136,sl,-82.0877284882921,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-06-13 00:00:00+00:00,13.284149169921875,-1.0,10.877137798549331,13.580075652376506,3720.5461751829844,3.0,0.9391342401504517,0.9391342401504517,False,8.13,2025-06-18 04:00:00+00:00,2025-06-16 04:00:00+00:00,13.580075652376506,sl,-87.71805442914267,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-06-12 08:00:00+00:00,0.271868497133255,-1.0,0.2518782171481437,0.27432617278432764,2291.5208738541855,2.0,0.908227801322937,0.908227801322937,False,8.13,2025-06-17 12:00:00+00:00,2025-06-16 12:00:00+00:00,0.27432617278432764,sl,-23.694194658383793,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ICP,2025-06-17 12:00:00+00:00,5.18336820602417,-1.0,4.606527124132429,5.154168725013733,880.1438598826203,1.0,0.793843150138855,0.793843150138855,True,3.75,2025-06-22 16:00:00+00:00,2025-06-22 08:00:00+00:00,4.606527124132429,tp,97.06835529651639,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-06-18 12:00:00+00:00,0.5969277620315552,-1.0,0.5203106614084654,0.5927842080593109,1173.5251465101603,1.0,0.819614052772522,0.819614052772522,True,8.13,2025-06-23 16:00:00+00:00,2025-06-22 20:00:00+00:00,0.5203106614084654,tp,149.45122369729074,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-06-20 16:00:00+00:00,12.594441413879395,-1.0,11.132991510712982,12.494895458221436,2347.0502930203206,2.0,0.8712901473045349,0.8712901473045349,True,8.13,2025-06-25 20:00:00+00:00,2025-06-22 20:00:00+00:00,11.132991510712982,tp,270.00297387567326,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-06-22 12:00:00+00:00,0.47628599405288696,-1.0,0.38534446727264193,0.487466666670061,5988.961176671447,5.0,0.9974728226661682,0.9974728226661682,False,8.13,2025-06-27 16:00:00+00:00,2025-06-23 00:00:00+00:00,0.487466666670061,sl,-148.37473900412323,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
APT,2025-06-24 12:00:00+00:00,4.699641704559326,-1.0,3.854064262594542,4.803599982870631,2531.124199952999,2.0,0.9085327982902527,0.9085327982902527,False,8.13,2025-06-29 16:00:00+00:00,2025-06-24 16:00:00+00:00,4.686221599578857,mss_invalidation,3.9373134678860118,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-06-28 08:00:00+00:00,0.2765267491340637,-1.0,0.26700119109681436,0.27769785489488663,3799.639285030413,3.0,0.9555068016052246,0.9555068016052246,False,8.13,2025-07-03 12:00:00+00:00,2025-06-30 12:00:00+00:00,0.27769785489488663,sl,-21.031209252424397,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-06-29 20:00:00+00:00,0.609559953212738,-1.0,0.5421301873517396,0.6054919362068176,6332.732141717355,5.0,0.9802058935165405,0.9802058935165405,True,8.13,2025-07-05 00:00:00+00:00,2025-07-01 12:00:00+00:00,0.5421301873517396,tp,694.1966305990652,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
